assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,POS,Full Name,own_team,gameweek,opponent_short_name,opponent_attack,opponent_defense,own_short_name,own_attack,own_defense,crowds,season
0,0,0,0,0.0,197,0.0,0.0,0.0,0.0,8,0,0,0.0,0.0,2024-08-18 13:00:00+00:00,0,4,0,0,0,0,1,0,716,0,1,2,0.0,0,0,0,0,45,False,0,3,Malcolm Ebiowei,7,1,BRE,1080,1100,CRY,1100,1090,1,2024
0,0,0,0,0.0,197,0.0,0.0,0.0,0.0,14,0,0,0.0,0.0,2024-08-24 14:00:00+00:00,0,19,0,0,0,0,2,0,530,0,2,0,0.0,0,-181,0,181,45,True,0,3,Malcolm Ebiowei,7,2,WHU,1070,1130,CRY,1100,1090,1,2024
0,0,0,0,0.0,197,0.0,0.0,0.0,0.0,23,0,0,0.0,0.0,2024-09-01 12:30:00+00:00,0,6,0,0,0,0,3,0,448,0,1,1,0.0,0,-87,0,87,45,False,0,3,Malcolm Ebiowei,7,3,CHE,1130,1320,CRY,1100,1090,1,2024
0,0,0,0,0.0,197,0.0,0.0,0.0,0.0,34,0,0,0.0,0.0,2024-09-14 14:00:00+00:00,0,11,0,0,0,0,4,0,382,0,2,2,0.0,0,-65,0,65,45,True,0,3,Malcolm Ebiowei,7,4,LEI,1120,1080,CRY,1100,1090,1,2024
0,0,0,0,0.0,197,0.0,0.0,0.0,0.0,43,0,0,0.0,0.0,2024-09-21 16:30:00+00:00,0,14,0,0,0,0,5,0,357,0,0,0,0.0,0,-28,0,28,45,True,0,3,Malcolm Ebiowei,7,5,MUN,1140,1170,CRY,1100,1090,1,2024
0,0,0,0,0.0,197,0.0,0.0,0.0,0.0,55,0,0,0.0,0.0,2024-09-28 14:00:00+00:00,0,8,0,0,0,0,6,0,333,0,1,2,0.0,0,-25,0,25,45,False,0,3,Malcolm Ebiowei,7,6,EVE,1080,1080,CRY,1100,1090,1,2024
0,0,0,0,0.0,197,0.0,0.0,0.0,0.0,66,0,0,0.0,0.0,2024-10-05 11:30:00+00:00,0,12,0,0,0,0,7,0,320,0,1,0,0.0,0,-13,0,13,45,True,0,3,Malcolm Ebiowei,7,7,LIV,1370,1360,CRY,1100,1090,1,2024
0,0,0,0,0.0,197,0.0,0.0,0.0,0.0,77,0,0,0.0,0.0,2024-10-21 19:00:00+00:00,0,16,0,0,0,0,8,0,308,0,0,1,0.0,0,-12,0,12,45,False,0,3,Malcolm Ebiowei,7,8,NFO,1140,1120,CRY,1100,1090,1,2024
0,0,0,0,0.0,197,0.0,0.0,0.0,0.0,86,0,0,0.0,0.0,2024-10-27 14:00:00+00:00,0,18,0,0,0,0,9,0,304,0,0,1,0.0,0,-4,0,4,45,True,0,3,Malcolm Ebiowei,7,9,TOT,1170,1350,CRY,1100,1090,1,2024
0,0,0,0,0.0,197,0.0,0.0,0.0,0.0,100,0,0,0.0,0.0,2024-11-02 17:30:00+00:00,0,20,0,0,0,0,10,0,295,0,2,2,0.0,0,-9,0,9,45,False,0,3,Malcolm Ebiowei,7,10,WOL,1060,1090,CRY,1100,1090,1,2024
