assists,bonus,bps,clean_sheets,creativity,unique_id,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,gameweek,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,shots,key_passes,npg,npxG,POS,Full Name,own_team,opponent_short_name,opponent_attack,opponent_defense,own_short_name,own_attack,own_defense,season,adjusted_xg,penalties_order
0,0,0,0,0.0,26,0.0,0.0,0.0,0.0,7,0,0,0.0,0.0,2024-08-17,0,19,0,0,0,0,1,0,60127,0,2,1,0.0,0,0,0,0,45,False,0,0,0,0,0.0,2,Álex Moreno Lopera,2,WHU,1080,1120,AVL,1140,1300,2024,0.0,
0,0,0,0,0.0,26,0.0,0.0,0.0,0.0,18,0,0,0.0,0.0,2024-08-24,0,17,0,0,0,0,2,0,61450,0,1,0,0.0,0,-7659,4358,12017,45,False,0,0,0,0,0.0,2,Álex Moreno Lopera,16,SOU,1060,1060,NFO,1130,1070,2024,0.0,
0,0,0,0,0.0,26,0.0,0.0,0.0,0.0,29,0,0,0.0,0.0,2024-08-31,0,20,0,0,0,0,3,0,55017,0,1,1,0.0,0,-7570,2911,10481,44,True,0,0,0,0,0.0,2,Álex Moreno Lopera,16,WOL,1060,1120,NFO,1140,1120,2024,0.0,
0,1,27,1,4.3,26,0.0,0.01,0.0,0.85,36,0,0,1.9,15.0,2024-09-14,79,12,0,0,0,0,4,0,48636,1,1,0,0.0,6,-7028,1572,8600,44,False,1,0,0,0,0.0,2,Álex Moreno Lopera,16,LIV,1360,1340,NFO,1130,1070,2024,0.0,
0,0,-1,0,0.3,26,0.0,0.0,0.0,0.39,42,2,0,0.7,7.0,2024-09-22,45,5,0,0,0,0,5,0,53734,1,2,2,0.0,0,4057,6758,2701,44,False,0,0,0,0,0.0,2,Álex Moreno Lopera,16,BHA,1070,1130,NFO,1130,1070,2024,0.0,
0,0,2,0,1.8,26,0.0,0.06,0.048890121281147,1.32,59,1,0,0.8,3.8,2024-09-28,83,9,0,0,0,0,6,0,56671,1,1,0,2.0,2,2578,14399,11821,44,True,0,1,0,0,0.048890121281147,2,Álex Moreno Lopera,16,FUL,1140,1180,NFO,1140,1120,2024,0.048890121281147,
0,0,8,0,6.3,26,0.0,0.09,0.0136458184570074,1.24,65,1,0,2.6,17.4,2024-10-06,81,6,0,0,0,0,7,0,55515,1,1,1,2.0,2,-1361,2560,3921,44,False,0,1,0,0,0.0136458184570074,2,Álex Moreno Lopera,16,CHE,1130,1320,NFO,1130,1070,2024,0.0136458184570074,
0,0,25,1,26.6,26,0.2051359564065933,0.15,0.0374709144234657,0.89,77,0,0,5.2,21.4,2024-10-21,77,7,0,0,0,0,8,0,58173,1,0,1,4.0,6,2141,4772,2631,44,True,0,2,2,0,0.0374709144234657,2,Álex Moreno Lopera,16,CRY,1100,1090,NFO,1140,1120,2024,0.0374709144234657,
0,0,2,0,11.8,26,0.0820356830954551,0.02,0.0,0.7,88,1,0,2.5,9.4,2024-10-25,71,11,0,0,0,0,9,0,62629,1,3,1,4.0,1,3918,5728,1810,44,False,1,0,1,0,0.0,2,Álex Moreno Lopera,16,LEI,1060,1090,NFO,1130,1070,2024,0.0,
1,0,35,1,16.1,26,0.5494793653488159,0.61,0.0683993771672248,0.13,97,0,0,5.2,27.6,2024-11-02,90,19,0,0,0,0,10,0,65864,1,0,3,8.0,9,2880,5997,3117,44,True,0,1,1,0,0.0683993771672248,2,Álex Moreno Lopera,16,WHU,1070,1130,NFO,1140,1120,2024,0.0683993771672248,
0,0,-1,0,1.3,26,0.0,0.0,0.0,1.52,107,3,0,2.4,23.0,2024-11-10,87,15,0,0,0,0,11,0,82630,1,3,1,0.0,1,15507,17624,2117,44,True,0,0,0,0,0.0,2,Álex Moreno Lopera,16,NEW,1130,1310,NFO,1140,1120,2024,0.0,
0,0,3,0,4.6,26,0.0,0.0,0.0,0.96,111,2,0,1.8,13.6,2024-11-23,71,1,0,0,0,0,12,0,87094,1,0,3,0.0,1,4638,10011,5373,44,False,0,0,0,0,0.0,2,Álex Moreno Lopera,16,ARS,1360,1340,NFO,1130,1070,2024,0.0,
0,0,3,0,0.3,26,0.0,0.0,0.0,0.15,127,0,0,0.3,2.2,2024-11-30,13,10,0,0,0,0,13,0,94522,0,0,1,0.0,1,6416,9161,2745,44,True,0,0,0,0,0.0,2,Álex Moreno Lopera,16,IPS,1080,1100,NFO,1140,1120,2024,0.0,
0,0,4,0,5.2,26,0.0,0.04,0.0486010760068893,2.41,138,3,0,2.6,16.2,2024-12-04,90,13,0,0,0,0,14,0,85871,1,0,3,5.0,1,-8030,1496,9526,44,False,0,1,0,0,0.0486010760068893,2,Álex Moreno Lopera,16,MCI,1350,1360,NFO,1130,1070,2024,0.0486010760068893,
