assists,bonus,bps,clean_sheets,creativity,unique_id,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,gameweek,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,POS,Full Name,own_team,opponent_short_name,opponent_attack,opponent_defense,own_short_name,own_attack,own_defense,crowds,season
0,0,23,1,15.2,9,0.05,0.43,0.38,1.21,1,0,1,9.2,38.2,2022-08-05 19:00:00+00:00,90,7,0,0,0,0,1,0,1728741,1,2,0,39.0,8,0,0,0,60,False,0,3,Gabriel Martinelli Silva,1,CRY,1110,1060,ARS,1250,1320,1,2022
0,1,30,0,51.8,9,0.31,0.36,0.05,0.46,11,2,1,10.9,42.4,2022-08-13 14:00:00+00:00,90,10,0,0,0,0,2,0,2396763,1,2,4,15.0,8,379500,430548,51048,61,True,0,3,Gabriel Martinelli Silva,1,LEI,1110,1120,ARS,1250,1240,1,2022
1,0,11,1,6.3,9,0.03,0.39,0.36,0.12,21,0,0,3.8,2.0,2022-08-20 16:30:00+00:00,74,3,0,0,0,0,3,0,3788936,1,3,0,30.0,6,1180060,1242606,62546,63,False,0,3,Gabriel Martinelli Silva,1,BOU,1020,1050,ARS,1250,1320,1,2022
0,0,20,0,59.0,9,0.39,0.94,0.55,0.83,31,1,0,18.6,25.8,2022-08-27 16:30:00+00:00,90,9,0,0,0,0,4,0,4084833,1,1,2,101.0,2,243247,372203,128956,64,True,0,3,Gabriel Martinelli Silva,1,FUL,1065,1140,ARS,1250,1240,1,2022
0,3,34,0,30.7,9,0.4,0.6,0.2,0.45,41,1,1,14.4,44.0,2022-08-31 18:30:00+00:00,90,2,0,0,0,0,5,0,3952017,1,1,2,69.0,10,-151656,117275,268931,64,True,0,3,Gabriel Martinelli Silva,1,AVL,1075,1130,ARS,1250,1240,1,2022
0,0,8,0,33.1,9,0.07,0.17,0.1,1.55,56,3,0,9.8,11.4,2022-09-04 15:30:00+00:00,90,14,0,0,0,0,6,0,4624595,1,1,3,53.0,2,552114,649197,97083,65,False,0,3,Gabriel Martinelli Silva,1,MUN,1140,1165,ARS,1250,1320,1,2022
0,0,7,1,24.6,9,0.18,0.35,0.17,0.49,72,0,0,6.0,12.4,2022-09-18 11:00:00+00:00,77,4,0,0,0,0,8,0,5066895,1,3,0,23.0,3,157832,207791,49959,65,False,0,3,Gabriel Martinelli Silva,1,BRE,1100,1130,ARS,1250,1320,1,2022
1,0,21,0,27.2,9,0.12,0.24,0.12,1.57,81,1,0,10.2,26.4,2022-10-01 11:30:00+00:00,90,18,0,0,0,0,9,0,4946404,1,1,3,48.0,4,-63323,159344,222667,66,True,1,3,Gabriel Martinelli Silva,1,TOT,1210,1230,ARS,1250,1240,1,2022
1,2,36,0,25.2,9,0.65,1.15,0.5,1.13,91,2,1,11.9,51.2,2022-10-09 15:30:00+00:00,90,12,0,0,0,0,10,0,4811880,1,2,3,43.0,12,-153378,114388,267766,66,True,0,3,Gabriel Martinelli Silva,1,LIV,1250,1300,ARS,1250,1240,1,2022
0,0,3,1,13.3,9,0.21,0.26,0.05,1.86,104,0,0,4.3,7.8,2022-10-16 13:00:00+00:00,90,11,0,0,0,0,11,0,5163784,1,1,0,22.0,3,306437,347653,41216,66,False,0,3,Gabriel Martinelli Silva,1,LEE,1070,1130,ARS,1250,1320,1,2022
0,0,9,0,5.8,9,0.03,0.07,0.04,0.67,127,1,0,3.2,10.4,2022-10-23 13:00:00+00:00,70,17,0,0,0,0,13,0,5227821,1,1,1,16.0,2,321228,365963,44735,67,False,0,3,Gabriel Martinelli Silva,1,SOU,1070,1060,ARS,1250,1320,1,2022
0,0,24,1,13.9,9,0.08,0.35,0.27,0.39,131,0,1,9.4,37.4,2022-10-30 14:00:00+00:00,62,16,0,0,0,0,14,0,5264772,1,0,5,43.0,8,30665,144978,114313,68,True,0,3,Gabriel Martinelli Silva,1,NFO,1100,1105,ARS,1250,1240,1,2022
0,0,5,1,13.3,9,0.22,0.38,0.16,0.29,142,0,0,2.0,0.0,2022-11-06 12:00:00+00:00,90,6,0,0,0,0,15,0,5359256,1,1,0,7.0,3,75592,167991,92399,68,False,0,3,Gabriel Martinelli Silva,1,CHE,1190,1140,ARS,1250,1320,1,2022
1,0,18,1,3.4,9,0.02,0.09,0.07,0.68,160,0,0,4.1,14.6,2022-11-12 19:45:00+00:00,90,20,0,0,0,0,16,0,5349701,1,2,0,23.0,6,-19697,100247,119944,68,False,0,3,Gabriel Martinelli Silva,1,WOL,1100,1060,ARS,1250,1320,1,2022
0,1,26,0,13.5,9,0.04,0.12,0.08,1.02,161,1,1,8.0,37.2,2022-12-26 20:00:00+00:00,87,19,0,0,0,0,17,0,5207703,1,1,3,29.0,8,-165004,467408,632412,68,True,0,3,Gabriel Martinelli Silva,1,WHU,1150,1110,ARS,1250,1240,1,2022
1,0,28,0,6.3,9,0.08,0.74,0.66,1.15,172,2,1,14.6,39.4,2022-12-31 17:30:00+00:00,90,5,0,0,0,0,18,0,5245805,1,4,2,100.0,10,28261,82748,54487,68,False,0,3,Gabriel Martinelli Silva,1,BHA,1140,1200,ARS,1250,1320,1,2022
0,0,3,1,37.6,9,0.34,0.51,0.17,1.08,181,0,0,11.5,9.0,2023-01-03 19:45:00+00:00,90,15,0,0,0,0,19,0,5305081,1,0,0,68.0,3,55886,113746,57860,68,True,0,3,Gabriel Martinelli Silva,1,NEW,1300,1220,ARS,1250,1240,1,2022
0,0,9,1,43.8,9,0.66,0.72,0.06,1.19,199,0,0,7.4,11.6,2023-01-15 16:30:00+00:00,78,18,0,0,0,0,20,0,5265161,1,2,0,19.0,2,-34637,117920,152557,68,False,1,3,Gabriel Martinelli Silva,1,TOT,1140,1170,ARS,1250,1320,1,2022
0,0,7,0,49.1,9,0.17,0.52,0.35,0.29,201,2,0,8.8,2.6,2023-01-22 16:30:00+00:00,81,14,0,0,0,0,21,0,5059745,1,2,3,36.0,2,-232105,55413,287518,68,True,0,3,Gabriel Martinelli Silva,1,MUN,1220,1220,ARS,1250,1240,1,2022
0,0,9,0,28.1,9,0.05,0.05,0.0,1.33,215,0,0,4.5,5.2,2023-02-04 12:30:00+00:00,58,8,0,0,0,0,22,0,4558297,1,0,1,12.0,1,-501320,45655,546975,67,False,0,3,Gabriel Martinelli Silva,1,EVE,1070,1040,ARS,1250,1320,1,2022
