assists,bonus,bps,clean_sheets,creativity,unique_id,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,gameweek,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,POS,Full Name,own_team,opponent_short_name,opponent_attack,opponent_defense,own_short_name,own_attack,own_defense,crowds,season
1,0,27,0,15.0,257,0.06,0.06,0.0,1.23,4,2,0,5.4,39.0,2022-08-06 11:30:00+00:00,90,12,0,0,0,0,1,0,6670,1,2,2,0.0,3,0,0,0,45,True,1,2,Kenny Tete,9,LIV,1250,1300,FUL,1070,1120,1,2022
0,0,16,1,0.8,257,0.0,0.0,0.0,0.89,20,0,0,0.8,7.6,2022-08-13 14:00:00+00:00,90,20,0,0,0,0,2,0,26241,1,0,0,0.0,6,7640,10179,2539,45,False,0,2,Kenny Tete,9,WOL,1100,1060,FUL,1065,1140,1,2022
0,0,5,0,1.4,257,0.0,0.0,0.0,1.8,24,2,0,1.7,15.8,2022-08-20 14:00:00+00:00,76,4,0,0,0,0,3,0,39773,1,2,3,0.0,0,8668,13404,4736,45,True,1,2,Kenny Tete,9,BRE,1160,1200,FUL,1070,1120,1,2022
0,0,7,0,0.7,257,0.0,0.0,0.0,1.46,31,1,0,2.2,21.4,2022-08-27 16:30:00+00:00,78,1,0,0,0,0,4,0,32881,1,1,2,0.0,2,-7499,1763,9262,45,False,0,2,Kenny Tete,9,ARS,1250,1240,FUL,1065,1140,1,2022
0,0,9,0,0.8,257,0.0,0.0,0.0,1.42,44,1,0,1.7,15.8,2022-08-30 18:30:00+00:00,90,5,0,0,0,0,5,0,35782,1,1,2,0.0,2,900,4573,3673,45,True,0,2,Kenny Tete,9,BHA,1150,1200,FUL,1070,1120,1,2022
1,0,19,0,25.7,257,0.07,0.11,0.04,2.98,59,2,0,7.7,46.8,2022-09-03 14:00:00+00:00,90,18,0,0,0,0,6,0,34493,1,1,2,4.0,3,-2460,2573,5033,45,False,1,2,Kenny Tete,9,TOT,1140,1170,FUL,1065,1140,1,2022
1,0,18,0,18.8,257,0.03,0.06,0.03,1.41,78,2,0,8.0,42.2,2022-09-16 19:00:00+00:00,90,16,0,0,0,0,8,0,63953,1,3,2,19.0,3,14969,18293,3324,45,False,1,2,Kenny Tete,9,NFO,1065,1030,FUL,1065,1140,1,2022
0,0,0,0,0.0,257,0.0,0.0,0.0,0.0,84,0,0,0.0,0.0,2022-10-01 14:00:00+00:00,0,15,0,0,0,0,9,0,54888,0,4,1,0.0,0,1126,7830,6704,45,True,0,2,Kenny Tete,9,NEW,1300,1220,FUL,1070,1120,1,2022
0,0,0,0,0.0,257,0.0,0.0,0.0,0.0,100,0,0,0.0,0.0,2022-10-09 13:00:00+00:00,0,19,0,0,0,0,10,0,42832,0,1,3,0.0,0,-11749,622,12371,45,False,0,2,Kenny Tete,9,WHU,1145,1060,FUL,1065,1140,1,2022
0,0,0,0,0.0,257,0.0,0.0,0.0,0.0,103,0,0,0.0,0.0,2022-10-15 14:00:00+00:00,0,3,0,0,0,0,11,0,38283,0,2,2,0.0,0,-4929,618,5547,45,True,0,2,Kenny Tete,9,BOU,1110,1080,FUL,1070,1120,1,2022
0,0,0,0,0.0,257,0.0,0.0,0.0,0.0,116,0,0,0.0,0.0,2022-10-20 18:30:00+00:00,0,2,0,0,0,0,12,0,29598,0,0,3,0.0,0,-6543,32,6575,45,True,0,2,Kenny Tete,9,AVL,1075,1130,FUL,1070,1120,1,2022
0,0,0,0,0.0,257,0.0,0.0,0.0,0.0,124,0,0,0.0,0.0,2022-10-23 13:00:00+00:00,0,11,0,0,0,0,13,0,28795,0,3,2,0.0,0,-3451,12,3463,45,False,0,2,Kenny Tete,9,LEE,1070,1130,FUL,1065,1140,1,2022
0,0,7,0,14.2,257,0.05,0.05,0.0,0.0,136,0,0,2.1,6.4,2022-10-29 16:30:00+00:00,14,8,0,0,0,0,14,0,26695,0,0,0,0.0,1,-2133,161,2294,44,True,0,2,Kenny Tete,9,EVE,1100,1090,FUL,1070,1120,1,2022
0,0,6,0,1.3,257,0.02,0.05,0.03,2.08,145,2,0,2.2,11.6,2022-11-05 15:00:00+00:00,90,13,0,0,0,0,15,0,26167,1,1,2,9.0,0,-662,249,911,44,False,1,2,Kenny Tete,9,MCI,1340,1360,FUL,1065,1140,1,2022
0,0,0,0,0.0,257,0.0,0.0,0.0,0.0,153,0,0,0.0,0.0,2022-11-13 16:30:00+00:00,0,14,0,0,0,0,16,0,24473,0,2,1,0.0,0,-1676,71,1747,44,True,0,2,Kenny Tete,9,MUN,1220,1220,FUL,1070,1120,1,2022
0,0,27,1,50.5,257,0.25,0.3,0.05,0.4,165,0,0,9.3,25.0,2022-12-26 15:00:00+00:00,90,7,0,0,0,0,17,0,24983,1,3,0,17.0,6,221,3543,3322,44,False,0,2,Kenny Tete,9,CRY,1110,1060,FUL,1065,1140,1,2022
1,0,20,0,13.0,257,0.35,0.48,0.13,0.79,173,1,0,5.1,32.0,2022-12-31 15:00:00+00:00,90,17,0,0,0,0,18,0,29006,1,1,2,6.0,5,3710,4431,721,44,True,0,2,Kenny Tete,9,SOU,1070,1080,FUL,1070,1120,1,2022
0,0,24,1,15.3,257,0.01,0.01,0.0,1.69,188,0,0,4.1,25.2,2023-01-03 19:45:00+00:00,90,10,0,0,0,0,19,0,49624,1,1,0,0.0,5,19487,20576,1089,44,False,1,2,Kenny Tete,9,LEI,1065,1200,FUL,1065,1140,1,2022
0,0,14,0,17.1,257,0.06,0.06,0.0,2.13,64,1,0,4.8,30.4,2023-01-12 20:00:00+00:00,90,6,0,0,0,0,19,0,49624,1,1,2,0.0,2,19487,20576,1089,44,True,0,2,Kenny Tete,9,CHE,1220,1220,FUL,1070,1120,1,2022
0,0,14,0,0.3,257,0.0,0.05,0.05,2.13,197,1,0,2.2,20.6,2023-01-15 14:00:00+00:00,90,15,0,0,0,0,20,0,45308,1,0,1,1.0,2,-3254,2789,6043,44,False,0,2,Kenny Tete,9,NEW,1250,1165,FUL,1065,1140,1,2022
0,0,18,0,27.9,257,0.04,0.04,0.0,0.9,204,1,0,5.4,24.4,2023-01-23 20:15:00+00:00,79,18,0,0,0,0,21,0,45799,1,1,0,2.0,2,-142,2785,2927,44,True,0,2,Kenny Tete,9,TOT,1210,1230,FUL,1070,1120,1,2022
0,0,26,1,19.6,257,0.08,0.08,0.0,1.54,214,0,0,4.4,20.2,2023-02-03 20:00:00+00:00,90,6,0,0,0,0,22,0,44528,1,0,0,4.0,6,-1445,2449,3894,44,False,0,2,Kenny Tete,9,CHE,1190,1140,FUL,1065,1140,1,2022
0,0,25,1,15.2,257,0.01,0.01,0.0,0.67,224,0,0,3.5,20.0,2023-02-11 15:00:00+00:00,90,16,0,0,0,0,23,0,52687,1,0,2,0.0,6,7318,9338,2020,44,True,0,2,Kenny Tete,9,NFO,1100,1105,FUL,1070,1120,1,2022
0,0,21,1,0.8,257,0.0,0.04,0.04,2.2,233,0,0,2.2,13.0,2023-02-18 15:00:00+00:00,90,5,0,0,0,0,24,0,54894,1,1,0,8.0,6,2059,5409,3350,44,False,0,2,Kenny Tete,9,BHA,1140,1200,FUL,1065,1140,1,2022
0,0,15,0,15.8,257,0.19,0.26,0.07,0.8,244,1,0,4.0,16.4,2023-02-24 20:00:00+00:00,90,20,0,0,0,0,25,0,80907,1,1,1,8.0,2,16792,21101,4309,44,True,0,2,Kenny Tete,9,WOL,1100,1080,FUL,1070,1120,1,2022
0,0,13,0,21.8,257,0.16,0.16,0.0,1.99,253,2,0,3.8,16.0,2023-03-06 20:00:00+00:00,82,4,0,0,0,0,26,0,66112,1,2,3,0.0,1,-6081,3032,9113,44,False,0,2,Kenny Tete,9,BRE,1100,1130,FUL,1065,1140,1,2022
0,0,11,0,7.3,257,0.04,0.08,0.04,2.38,264,3,0,2.3,14.2,2023-03-12 14:00:00+00:00,90,1,0,0,0,0,27,0,59212,1,3,0,1.0,1,-6969,1065,8034,44,True,0,2,Kenny Tete,9,ARS,1250,1320,FUL,1070,1120,1,2022
0,0,6,0,16.8,257,0.11,0.11,0.0,2.06,282,2,0,2.2,3.6,2023-04-01 14:00:00+00:00,81,3,0,0,0,0,29,0,52546,1,1,2,2.0,0,33,3179,3146,44,False,1,2,Kenny Tete,9,BOU,1020,1050,FUL,1065,1140,1,2022
0,0,5,0,0.9,257,0.0,0.0,0.0,0.9,293,0,0,0.7,4.4,2023-04-08 14:00:00+00:00,22,19,0,0,0,0,30,0,52745,0,1,0,2.0,1,-129,2767,2896,44,True,0,2,Kenny Tete,9,WHU,1150,1110,FUL,1070,1120,1,2022
0,0,14,0,24.3,257,0.05,0.05,0.0,1.31,303,1,0,4.8,24.0,2023-04-15 14:00:00+00:00,90,8,0,0,0,0,31,0,51425,1,3,1,0.0,2,-1397,1309,2706,44,False,0,2,Kenny Tete,9,EVE,1070,1040,FUL,1065,1140,1,2022
0,0,16,0,20.9,257,0.02,0.02,0.0,0.89,316,1,0,4.5,22.4,2023-04-22 11:30:00+00:00,90,11,0,0,0,0,32,0,56477,1,1,2,2.0,2,2848,4481,1633,44,True,0,2,Kenny Tete,9,LEE,1075,1120,FUL,1070,1120,1,2022
0,0,9,0,2.3,257,0.01,0.01,0.0,0.72,321,1,0,2.4,17.2,2023-04-25 18:45:00+00:00,67,2,0,0,0,0,33,0,52748,1,0,1,4.0,2,-1671,1503,3174,44,False,0,2,Kenny Tete,9,AVL,1070,1070,FUL,1065,1140,1,2022
0,0,6,0,2.4,257,0.01,0.04,0.03,2.59,336,2,0,1.8,13.4,2023-04-30 13:00:00+00:00,90,13,0,0,0,0,34,0,51151,1,2,1,2.0,0,-1975,1452,3427,44,True,1,2,Kenny Tete,9,MCI,1340,1380,FUL,1070,1120,1,2022
0,0,0,0,0.0,257,0.0,0.0,0.0,0.0,276,0,0,0.0,0.0,2023-05-03 19:00:00+00:00,0,12,0,0,0,0,34,0,51151,0,0,1,0.0,0,-1975,1452,3427,44,False,0,2,Kenny Tete,9,LIV,1180,1260,FUL,1065,1140,1,2022
1,0,24,0,26.1,257,0.16,0.2,0.04,2.84,343,3,0,8.1,39.4,2023-05-08 14:00:00+00:00,90,10,0,0,0,0,35,0,49952,1,3,5,15.0,4,-1005,1292,2297,44,True,0,2,Kenny Tete,9,LEI,1110,1120,FUL,1070,1120,1,2022
0,0,23,1,6.3,257,0.06,0.06,0.0,0.25,360,0,0,1.6,5.6,2023-05-13 14:00:00+00:00,90,17,0,0,0,0,36,0,51006,1,2,0,4.0,6,819,2316,1497,44,False,0,2,Kenny Tete,9,SOU,1070,1060,FUL,1065,1140,1,2022
0,0,8,0,2.3,257,0.01,0.01,0.0,1.62,363,2,0,2.6,23.8,2023-05-20 14:00:00+00:00,90,7,0,0,0,0,37,0,53365,1,2,2,0.0,1,2196,3849,1653,44,True,0,2,Kenny Tete,9,CRY,1110,1090,FUL,1070,1120,1,2022
