assists,bonus,bps,clean_sheets,creativity,unique_id,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,gameweek,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,POS,Full Name,own_team,opponent_short_name,opponent_attack,opponent_defense,own_short_name,own_attack,own_defense,crowds,season
0,0,4,0,12.4,243,0.08,0.12,0.04,2.13,5,0,0,1.6,0.4,2023-08-12 14:00:00+00:00,57,8,0,0,0,0,1,0,1191,1,1,0,3.0,1,0,0,0,50,False,0,3,Tom Cairney,9,EVE,1125,1065,FUL,1180,1170,1,2023
0,0,0,0,0.0,243,0.0,0.0,0.0,0.0,13,0,0,0.0,0.0,2023-08-19 14:00:00+00:00,0,4,0,0,0,0,2,0,1494,0,3,0,0.0,0,-54,146,200,50,True,0,3,Tom Cairney,9,BRE,1055,1150,FUL,1050,1060,1,2023
0,0,4,0,1.4,243,0.0,0.0,0.0,1.72,21,2,0,0.5,1.4,2023-08-26 14:00:00+00:00,27,1,0,0,0,0,3,0,1540,0,2,2,2.0,1,-139,63,202,50,False,0,3,Tom Cairney,9,ARS,1370,1330,FUL,1180,1170,1,2023
0,0,3,0,0.2,243,0.0,0.0,0.0,0.0,39,0,0,0.0,0.0,2023-09-02 14:00:00+00:00,15,13,0,0,0,0,4,0,1474,1,1,5,0.0,1,-180,33,213,50,False,0,3,Tom Cairney,9,MCI,1350,1360,FUL,1180,1170,1,2023
0,0,3,0,1.5,243,0.0,0.0,0.0,0.42,44,0,0,0.3,1.0,2023-09-16 14:00:00+00:00,9,22,0,0,0,0,5,0,1297,0,0,1,0.0,1,-187,40,227,49,True,0,3,Tom Cairney,9,LUT,1060,1120,FUL,1050,1060,1,2023
0,0,0,0,0.0,243,0.0,0.0,0.0,0.0,56,0,0,0.0,0.0,2023-09-23 14:00:00+00:00,0,7,0,0,0,0,6,0,1347,0,0,0,0.0,0,11,81,70,49,False,0,3,Tom Cairney,9,CRY,1080,1060,FUL,1180,1170,1,2023
0,0,5,0,26.5,243,0.4,0.4,0.0,0.04,64,0,0,3.8,9.6,2023-10-02 19:00:00+00:00,25,6,0,0,0,0,7,0,1368,0,2,0,2.0,1,6,71,65,49,True,0,3,Tom Cairney,9,CHE,1150,1230,FUL,1050,1060,1,2023
1,0,10,0,2.3,243,0.01,0.04,0.03,0.02,76,0,0,0.5,0.0,2023-10-07 14:00:00+00:00,19,23,0,0,0,0,8,0,1459,0,1,3,3.0,4,31,125,94,49,True,0,3,Tom Cairney,9,SHU,1020,1060,FUL,1050,1060,1,2023
0,0,4,0,1.1,243,0.01,0.07,0.06,0.0,90,0,0,2.3,4.8,2023-10-23 19:00:00+00:00,8,18,0,0,0,0,9,0,1561,0,0,2,17.0,1,48,136,88,49,False,0,3,Tom Cairney,9,TOT,1110,1230,FUL,1180,1170,1,2023
0,0,2,0,0.6,243,0.0,0.0,0.0,0.42,94,0,0,0.0,0.0,2023-10-29 14:00:00+00:00,4,5,0,0,0,0,10,0,1564,0,1,1,0.0,1,-18,70,88,49,False,0,3,Tom Cairney,9,BHA,1070,1135,FUL,1180,1170,1,2023
0,0,3,0,0.0,243,0.0,0.0,0.0,0.13,104,1,0,0.1,1.0,2023-11-04 12:30:00+00:00,1,14,0,0,0,0,11,0,1655,0,1,0,0.0,1,66,145,79,49,True,0,3,Tom Cairney,9,MUN,1210,1230,FUL,1050,1060,1,2023
0,0,4,0,1.0,243,0.02,0.02,0.0,0.96,112,0,0,0.3,1.6,2023-11-12 14:00:00+00:00,16,2,0,0,0,0,12,0,1618,0,1,3,0.0,1,-39,57,96,49,False,0,3,Tom Cairney,9,AVL,1140,1180,FUL,1180,1170,1,2023
1,0,19,0,5.2,243,0.04,0.18,0.14,1.39,124,2,0,3.3,8.6,2023-11-27 20:00:00+00:00,90,20,0,0,0,0,13,0,1630,1,2,3,19.0,5,-24,55,79,49,True,0,3,Tom Cairney,9,WOL,1105,1100,FUL,1050,1060,1,2023
1,0,16,0,13.1,243,0.52,0.52,0.0,1.27,136,2,0,3.4,18.4,2023-12-03 14:00:00+00:00,28,12,0,0,0,0,14,0,1700,0,3,4,2.0,4,59,119,60,49,False,0,3,Tom Cairney,9,LIV,1210,1270,FUL,1180,1170,1,2023
