assists,bonus,bps,clean_sheets,creativity,unique_id,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,gameweek,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,POS,Full Name,own_team,opponent_short_name,opponent_attack,opponent_defense,own_short_name,own_attack,own_defense,crowds,season
0,1,30,1,3.3,350,0.02,0.05,0.03,1.01,9,0,0,3.2,23.2,2024-08-18 15:30:00+00:00,90,6,0,0,0,0,1,0,2793191,1,2,0,5.0,7,0,0,0,60,False,0,2,Joško Gvardiol,13,CHE,1130,1320,MCI,1350,1390,1,2024
0,0,14,0,7.8,350,0.04,0.04,0.0,0.29,17,1,0,2.5,15.4,2024-08-24 14:00:00+00:00,90,10,0,0,0,0,2,0,3282799,1,1,4,2.0,2,191073,260981,69908,60,True,0,2,Joško Gvardiol,13,IPS,1080,1100,MCI,1350,1360,1,2024
0,0,15,0,8.6,350,0.45,0.55,0.1,0.64,30,1,0,6.3,21.8,2024-08-31 16:30:00+00:00,87,19,0,0,0,0,3,0,3142610,1,3,1,33.0,2,-194226,138109,332335,60,False,0,2,Joško Gvardiol,13,WHU,1080,1120,MCI,1350,1390,1,2024
0,0,6,0,14.4,350,0.14,0.14,0.0,0.04,37,0,0,2.5,4.2,2024-09-14 14:00:00+00:00,45,4,0,0,0,0,4,0,2799367,0,1,2,6.0,1,-389909,85176,475085,60,True,0,2,Joško Gvardiol,13,BRE,1120,1190,MCI,1350,1360,1,2024
0,0,13,0,15.5,350,0.09,0.17,0.08,0.65,47,2,0,7.5,19.6,2024-09-22 15:30:00+00:00,90,1,0,0,0,0,5,0,2506781,1,2,2,40.0,1,-302572,18827,321399,60,True,0,2,Joško Gvardiol,13,ARS,1360,1390,MCI,1350,1360,1,2024
0,1,28,0,17.7,350,0.02,0.1,0.08,1.57,58,1,1,9.2,49.0,2024-09-28 11:30:00+00:00,90,15,0,0,0,0,6,0,2205744,1,1,1,25.0,9,-320020,68614,388634,59,False,0,2,Joško Gvardiol,13,NEW,1100,1130,MCI,1350,1390,1,2024
0,0,10,0,8.7,350,0.09,0.17,0.08,2.6,69,2,0,6.1,31.2,2024-10-05 14:00:00+00:00,90,9,0,0,0,0,7,0,2393494,1,2,3,21.0,1,142070,217861,75791,59,True,0,2,Joško Gvardiol,13,FUL,1140,1180,MCI,1350,1360,1,2024
0,2,28,0,49.3,350,0.15,0.17,0.02,0.97,80,1,1,12.1,52.6,2024-10-20 13:00:00+00:00,90,20,0,0,0,0,8,0,2463094,1,2,1,19.0,10,51992,145293,93301,60,False,0,2,Joško Gvardiol,13,WOL,1060,1090,MCI,1350,1390,1,2024
0,3,32,1,46.1,350,0.16,0.23,0.07,0.21,89,0,0,8.8,27.8,2024-10-26 14:00:00+00:00,90,17,0,0,0,0,9,0,3042038,1,0,1,14.0,9,542180,564399,22219,61,True,0,2,Joško Gvardiol,13,SOU,1070,1060,MCI,1350,1360,1,2024
0,0,23,0,15.7,350,0.02,0.15,0.13,2.04,91,2,1,9.5,56.2,2024-11-02 15:00:00+00:00,90,3,0,0,0,0,10,0,3131034,1,1,2,23.0,7,101350,261261,159911,62,False,0,2,Joško Gvardiol,13,BOU,1070,1130,MCI,1350,1390,1,2024
0,0,-1,0,3.9,350,0.03,0.08,0.05,2.29,102,2,0,2.1,13.2,2024-11-09 17:30:00+00:00,90,5,0,0,0,0,11,0,3411634,1,1,2,4.0,1,242487,283012,40525,63,False,0,2,Joško Gvardiol,13,BHA,1070,1130,MCI,1350,1390,1,2024
0,0,28,1,0.5,144,0.0,0.0,0.0,0.45,3,0,0,1.9,18.8,2024-08-17 14:00:00+00:00,90,8,0,0,0,0,1,0,21316,1,3,0,0.0,6,0,0,0,45,False,0,2,Jan Paul van Hecke,5,EVE,1080,1080,BHA,1130,1220,1,2024
