assists,bonus,bps,clean_sheets,creativity,unique_id,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,modified,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,gameweek,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,shots,key_passes,npg,npxG,POS,Full Name,own_team,opponent_short_name,opponent_attack,opponent_defense,own_short_name,own_attack,own_defense,season,adjusted_xg,penalties_order,team_xg,team_deep,team_npxg,opponent_xg,opponent_deep,opponent_npxg
0,0,0,0,0.0,602,0.0,0.0,0.0,0.0,8,0,0,0.0,0.0,2024-08-18,0,False,7,0,0,0,0,1,0,2327,0,1,2,0.0,0,0,0,0,45,True,0,0,0,0,0.0,3,Ryan Trevitt,4,CRY,1140,1110,BRE,1070,1090,2024,0.0,,1.38064,1.0,1.38064,1.14757,4.0,1.14757
0,0,0,0,0.0,602,0.0,0.0,0.0,0.0,16,0,0,0.0,0.0,2024-08-25,0,False,12,0,0,0,0,2,0,4029,0,0,2,0.0,0,259,733,474,45,False,0,0,0,0,0.0,3,Ryan Trevitt,4,LIV,1340,1360,BRE,1100,1350,2024,0.0,,0.457239,2.0,0.457239,2.71877,21.0,2.71877
0,0,0,0,0.0,602,0.0,0.0,0.0,0.0,22,0,0,0.0,0.0,2024-08-31,0,False,17,0,0,0,0,3,0,4837,0,1,3,0.0,0,230,1069,839,45,True,0,0,0,0,0.0,3,Ryan Trevitt,4,SOU,1060,1090,BRE,1070,1090,2024,0.0,,3.86281,15.0,3.86281,1.64713,14.0,1.64713
0,0,0,0,0.0,602,0.0,0.0,0.0,0.0,37,0,0,0.0,0.0,2024-09-14,0,False,13,0,0,0,0,4,0,5770,0,1,2,0.0,0,410,1427,1017,45,False,0,0,0,0,0.0,3,Ryan Trevitt,4,MCI,1140,1300,BRE,1100,1350,2024,0.0,,1.05094,6.0,1.05094,1.55279,22.0,1.55279
0,0,5,0,0.1,602,0.0,0.0,0.0,0.0,49,0,0,0.3,2.6,2024-09-21,3,False,18,0,0,0,0,5,0,5930,0,1,3,0.0,1,-5,486,491,45,False,0,0,0,0,0.0,3,Ryan Trevitt,4,TOT,1140,1300,BRE,1100,1350,2024,0.0,,0.893565,5.0,0.893565,3.89481,17.0,3.89481
0,0,0,0,0.0,602,0.0,0.0,0.0,0.0,53,0,0,0.0,0.0,2024-09-28,0,False,19,0,0,0,0,6,0,5948,0,1,1,0.0,0,-120,425,545,45,True,0,0,0,0,0.0,3,Ryan Trevitt,4,WHU,1070,1130,BRE,1070,1090,2024,0.0,,0.370222,7.0,0.370222,0.878617,12.0,0.878617
0,0,0,0,0.0,602,0.0,0.0,0.0,0.0,63,0,0,0.0,0.0,2024-10-05,0,False,20,0,0,0,0,7,0,5902,0,3,5,0.0,0,-133,322,455,45,True,0,0,0,0,0.0,3,Ryan Trevitt,4,WOL,1070,1120,BRE,1070,1090,2024,0.0,,4.13513,9.0,3.37396,0.696254,10.0,0.696254
0,0,0,0,0.0,602,0.0,0.0,0.0,0.0,75,0,0,0.0,0.0,2024-10-19,0,False,14,0,0,0,0,8,0,5865,0,1,2,0.0,0,-118,214,332,45,False,0,0,0,0,0.0,3,Ryan Trevitt,4,MUN,1140,1110,BRE,1100,1350,2024,0.0,,0.892843,3.0,0.892843,1.76555,12.0,1.76555
0,0,0,0,0.0,602,0.0,0.0,0.0,0.0,83,0,0,0.0,0.0,2024-10-26,0,False,10,0,0,0,0,9,0,5807,0,3,4,0.0,0,-111,113,224,45,True,0,0,0,0,0.0,3,Ryan Trevitt,4,IPS,1070,1080,BRE,1070,1090,2024,0.0,,4.09663,9.0,3.33546,1.65698,6.0,1.65698
0,0,0,0,0.0,602,0.0,0.0,0.0,0.0,92,0,0,0.0,0.0,2024-11-04,0,False,9,0,0,0,0,10,0,5692,0,1,2,0.0,0,-136,135,271,45,False,0,0,0,0,0.0,3,Ryan Trevitt,4,FUL,1140,1110,BRE,1100,1350,2024,0.0,,0.739231,2.0,0.739231,1.43017,13.0,1.43017
0,0,0,0,0.0,602,0.0,0.0,0.0,0.0,101,0,0,0.0,0.0,2024-11-09,0,False,3,0,0,0,0,11,0,5588,0,2,3,0.0,0,-142,90,232,45,True,0,0,0,0,0.0,3,Ryan Trevitt,4,BOU,1140,1210,BRE,1070,1090,2024,0.0,,1.56474,14.0,1.56474,2.49234,6.0,2.49234
0,0,0,0,0.0,602,0.0,0.0,0.0,0.0,114,0,0,0.0,0.0,2024-11-23,0,False,8,0,0,0,0,12,0,5479,0,0,0,0.0,0,-147,89,236,45,False,0,0,0,0,0.0,3,Ryan Trevitt,4,EVE,1130,1060,BRE,1100,1350,2024,0.0,,1.34314,1.0,1.34314,1.5951,8.0,1.5951
0,0,0,0,0.0,602,0.0,0.0,0.0,0.0,121,0,0,0.0,0.0,2024-11-30,0,False,11,0,0,0,0,13,0,5346,0,1,4,0.0,0,-160,45,205,45,True,0,0,0,0,0.0,3,Ryan Trevitt,4,LEI,1080,1110,BRE,1070,1090,2024,0.0,,2.21885,7.0,2.21885,0.907555,3.0,0.907555
0,0,0,0,0.0,602,0.0,0.0,0.0,0.0,132,0,0,0.0,0.0,2024-12-04,0,False,2,0,0,0,0,14,0,5234,0,1,3,0.0,0,-141,70,211,45,False,0,0,0,0,0.0,3,Ryan Trevitt,4,AVL,1080,1140,BRE,1100,1350,2024,0.0,,1.13266,5.0,1.13266,3.21673,11.0,2.45556
0,0,0,0,0.0,602,0.0,0.0,0.0,0.0,142,0,0,0.0,0.0,2024-12-07,0,False,15,0,0,0,0,15,0,5195,0,2,4,0.0,0,-60,84,144,45,True,0,0,0,0,0.0,3,Ryan Trevitt,4,NEW,1150,1290,BRE,1070,1090,2024,0.0,,1.746,6.0,1.746,1.95645,9.0,1.95645
0,0,0,0,0.0,602,0.0,0.0,0.0,0.0,154,0,0,0.0,0.0,2024-12-15,0,False,6,0,0,0,0,16,0,5127,0,1,2,0.0,0,-87,63,150,45,False,0,0,0,0,0.0,3,Ryan Trevitt,4,CHE,1150,1360,BRE,1100,1350,2024,0.0,,1.65861,6.0,1.65861,2.59146,13.0,2.59146
0,0,0,0,0.0,602,0.0,0.0,0.0,0.0,162,0,0,0.0,0.0,2024-12-21,0,False,16,0,0,0,0,17,0,5320,0,2,0,0.0,0,100,266,166,44,True,0,0,0,0,0.0,3,Ryan Trevitt,4,NFO,1230,1130,BRE,1070,1090,2024,0.0,,0.769004,11.0,0.769004,0.964897,6.0,0.964897
0,0,0,0,0.0,602,0.0,0.0,0.0,0.0,173,0,0,0.0,0.0,2024-12-27,0,False,5,0,0,0,0,18,0,5790,0,0,0,0.0,0,336,647,311,44,False,0,0,0,0,0.0,3,Ryan Trevitt,4,BHA,1080,1140,BRE,1100,1350,2024,0.0,,0.961233,5.0,0.961233,1.33538,21.0,1.33538
0,0,0,0,0.0,602,0.0,0.0,0.0,0.0,182,0,0,0.0,0.0,2025-01-01,0,False,1,0,0,0,0,19,0,6136,0,3,1,0.0,0,293,573,280,44,True,0,0,0,0,0.0,3,Ryan Trevitt,4,ARS,1370,1350,BRE,1070,1090,2024,0.0,,0.272604,2.0,0.272604,1.99848,17.0,1.99848
