assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,POS,Full Name,own_team,opponent_short_name,opponent_attack,opponent_defense,own_short_name,own_attack,own_defense,crowds
0,0,0,0,0.0,246,0.0,0.0,0.0,0.0,5,0,0,0.0,0.0,2023-08-12 14:00:00+00:00,0,10,0,0,0,0,1,0,84782,0,1,0,0.0,0,0,0,0,60,True,0,4,Dominic Calvert-Lewin,9,FUL,1180,1170,EVE,1125,1065,1
0,0,1,0,1.6,246,0.0,0.0,0.0,2.12,11,2,0,0.3,0.0,2023-08-20 13:00:00+00:00,37,2,0,0,0,0,2,0,60702,1,0,4,4.0,1,-25180,896,26076,59,False,0,4,Dominic Calvert-Lewin,9,AVL,1140,1180,EVE,1125,1080,1
0,0,0,0,0.0,246,0.0,0.0,0.0,0.0,27,0,0,0.0,0.0,2023-08-26 14:00:00+00:00,0,20,0,0,0,0,3,0,43623,0,1,0,0.0,0,-18853,1741,20594,59,True,0,4,Dominic Calvert-Lewin,9,WOL,1105,1100,EVE,1125,1065,1
0,0,0,0,0.0,246,0.0,0.0,0.0,0.0,40,0,0,0.0,0.0,2023-09-02 11:30:00+00:00,0,17,0,0,0,0,4,0,31348,0,2,2,0.0,0,-12538,190,12728,58,False,0,4,Dominic Calvert-Lewin,9,SHU,1045,1020,EVE,1125,1080,1
0,0,4,0,10.3,246,0.02,0.12,0.1,0.47,43,1,0,1.7,1.0,2023-09-17 15:30:00+00:00,24,1,0,0,0,0,5,0,26301,0,1,0,6.0,1,-5463,406,5869,58,True,0,4,Dominic Calvert-Lewin,9,ARS,1370,1360,EVE,1125,1065,1
0,0,25,0,0.3,246,0.0,0.61,0.61,0.54,52,0,1,5.9,39.2,2023-09-23 16:30:00+00:00,27,4,0,0,0,0,6,0,26294,0,3,1,19.0,5,-544,1380,1924,58,False,0,4,Dominic Calvert-Lewin,9,BRE,1110,1090,EVE,1125,1080,1
0,0,17,0,5.8,246,0.01,1.4,1.39,0.89,63,2,1,10.8,32.4,2023-09-30 14:00:00+00:00,90,12,0,0,0,0,7,0,106611,1,2,1,70.0,6,71978,79009,7031,58,True,0,4,Dominic Calvert-Lewin,9,LUT,1060,1120,EVE,1125,1065,1
0,0,-1,1,2.3,246,0.02,0.36,0.34,0.58,75,0,0,2.0,0.0,2023-10-07 14:00:00+00:00,82,3,0,0,0,0,8,0,158961,1,0,3,23.0,2,48467,64882,16415,58,True,0,4,Dominic Calvert-Lewin,9,BOU,1130,1075,EVE,1125,1065,1
0,0,10,1,10.3,246,0.02,0.08,0.06,0.76,85,0,0,3.9,9.2,2023-10-21 11:30:00+00:00,60,11,0,0,0,0,9,0,131552,1,0,2,19.0,2,-20020,16459,36479,58,False,0,4,Dominic Calvert-Lewin,9,LIV,1210,1270,EVE,1125,1080,1
0,3,32,1,14.1,246,0.06,0.29,0.23,0.63,99,0,1,7.7,36.2,2023-10-29 13:00:00+00:00,88,19,0,0,0,0,10,0,112368,1,1,0,27.0,9,-19683,7482,27165,58,False,0,4,Dominic Calvert-Lewin,9,WHU,1055,1150,EVE,1125,1080,1
0,0,5,0,3.1,246,0.0,0.06,0.06,0.53,103,1,0,0.7,0.0,2023-11-04 15:00:00+00:00,89,5,0,0,0,0,11,0,150455,1,1,1,5.0,2,34323,44493,10170,58,True,0,4,Dominic Calvert-Lewin,9,BHA,1180,1240,EVE,1125,1065,1
0,0,3,0,11.1,246,0.05,0.05,0.0,2.04,116,2,0,1.9,0.0,2023-11-11 15:00:00+00:00,76,8,0,0,0,0,12,0,164432,1,3,2,8.0,2,12864,29342,16478,58,False,0,4,Dominic Calvert-Lewin,9,CRY,1080,1060,EVE,1125,1080,1
0,0,0,0,0.8,246,0.04,0.72,0.68,2.0,123,3,0,7.0,10.2,2023-11-26 16:30:00+00:00,81,14,0,0,0,0,13,0,166568,1,3,0,59.0,2,1129,24952,23823,58,True,0,4,Dominic Calvert-Lewin,9,MUN,1210,1230,EVE,1125,1065,1
0,0,0,0,0.0,246,0.0,0.0,0.0,0.0,139,0,0,0.0,0.0,2023-12-02 17:30:00+00:00,0,16,0,0,0,0,14,0,145525,0,1,0,0.0,0,-20313,11656,31969,58,False,0,4,Dominic Calvert-Lewin,9,NFO,1050,1080,EVE,1125,1080,1
0,0,-6,1,13.1,246,0.19,1.77,1.58,1.33,144,0,0,13.2,6.2,2023-12-07 19:30:00+00:00,84,15,0,0,0,0,15,0,113544,1,0,3,113.0,1,-32182,491,32673,58,True,1,4,Dominic Calvert-Lewin,9,NEW,1210,1355,EVE,1125,1065,1
1,0,10,1,2.9,246,0.01,0.63,0.62,0.58,154,0,0,2.6,4.4,2023-12-10 14:00:00+00:00,66,7,0,0,0,0,16,0,111235,1,0,2,19.0,5,-3210,7303,10513,58,True,0,4,Dominic Calvert-Lewin,9,CHE,1150,1230,EVE,1125,1065,1
0,0,1,1,3.3,246,0.03,0.27,0.25,0.7,164,0,0,3.0,7.2,2023-12-16 17:30:00+00:00,81,6,0,0,0,0,17,0,129441,1,2,0,19.0,2,15160,22611,7451,58,False,0,4,Dominic Calvert-Lewin,9,BUR,1050,1040,EVE,1125,1080,1
