assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,POS,Full Name,own_team,opponent_short_name,opponent_attack,opponent_defense,own_short_name,own_attack,own_defense,crowds
0,0,0,0,0.0,635,0.0,0.0,0.0,0.0,6,0,0,0.0,0.0,2023-08-12 16:30:00+00:00,0,2,0,0,0,0,1,0,1571,0,1,5,0.0,0,0,0,0,45,True,0,3,Lewis Miley,15,AVL,1220,1350,NEW,1050,1160,1
0,0,0,0,0.0,635,0.0,0.0,0.0,0.0,16,0,0,0.0,0.0,2023-08-19 19:00:00+00:00,0,13,0,0,0,0,2,0,2332,0,0,1,0.0,0,-111,223,334,45,False,0,3,Lewis Miley,15,MCI,1350,1360,NEW,1210,1355,1
0,0,0,0,0.0,635,0.0,0.0,0.0,0.0,29,0,0,0.0,0.0,2023-08-27 15:30:00+00:00,0,11,0,0,0,0,3,0,2276,0,2,1,0.0,0,-228,133,361,45,True,0,3,Lewis Miley,15,LIV,1350,1390,NEW,1050,1160,1
0,0,0,0,0.0,635,0.0,0.0,0.0,0.0,33,0,0,0.0,0.0,2023-09-02 16:30:00+00:00,0,5,0,0,0,0,4,0,2308,0,1,3,0.0,0,-118,121,239,45,False,0,3,Lewis Miley,15,BHA,1070,1135,NEW,1210,1355,1
0,0,0,0,0.0,635,0.0,0.0,0.0,0.0,46,0,0,0.0,0.0,2023-09-16 16:30:00+00:00,0,4,0,0,0,0,5,0,2566,0,0,1,0.0,0,12,257,245,45,True,0,3,Lewis Miley,15,BRE,1055,1150,NEW,1050,1160,1
0,0,0,0,0.0,635,0.0,0.0,0.0,0.0,60,0,0,0.0,0.0,2023-09-24 15:30:00+00:00,0,17,0,0,0,0,6,0,2630,0,8,0,0.0,0,-11,137,148,45,False,0,3,Lewis Miley,15,SHU,1045,1020,NEW,1210,1355,1
0,0,0,0,0.0,635,0.0,0.0,0.0,0.0,66,0,0,0.0,0.0,2023-09-30 14:00:00+00:00,0,6,0,0,0,0,7,0,2696,0,0,2,0.0,0,11,213,202,45,True,0,3,Lewis Miley,15,BUR,1050,1050,NEW,1050,1160,1
0,0,0,0,0.0,635,0.0,0.0,0.0,0.0,79,0,0,0.0,0.0,2023-10-08 13:00:00+00:00,0,19,0,0,0,0,8,0,2743,0,2,2,0.0,0,-25,175,200,45,False,0,3,Lewis Miley,15,WHU,1055,1150,NEW,1210,1355,1
0,0,0,0,0.0,635,0.0,0.0,0.0,0.0,87,0,0,0.0,0.0,2023-10-21 14:00:00+00:00,0,8,0,0,0,0,9,0,2703,0,0,4,0.0,0,-84,120,204,45,True,0,3,Lewis Miley,15,CRY,1120,1085,NEW,1050,1160,1
0,0,0,0,0.0,635,0.0,0.0,0.0,0.0,100,0,0,0.0,0.0,2023-10-28 16:30:00+00:00,0,20,0,0,0,0,10,0,2482,0,2,2,0.0,0,-226,26,252,45,False,0,3,Lewis Miley,15,WOL,1085,1115,NEW,1210,1355,1
0,0,0,0,0.0,635,0.0,0.0,0.0,0.0,107,0,0,0.0,0.0,2023-11-04 17:30:00+00:00,0,1,0,0,0,0,11,0,2362,0,0,1,0.0,0,-121,29,150,45,True,0,3,Lewis Miley,15,ARS,1370,1360,NEW,1050,1160,1
0,0,16,0,1.8,635,0.01,0.01,0.0,0.73,113,1,0,1.1,9.4,2023-11-11 17:30:00+00:00,65,3,0,0,0,0,12,0,2424,1,0,2,0.0,2,18,111,93,45,False,0,3,Lewis Miley,15,BOU,1055,1145,NEW,1210,1355,1
1,1,22,0,16.8,635,0.44,0.49,0.05,0.58,127,1,0,4.5,17.6,2023-11-25 15:00:00+00:00,90,7,0,0,0,0,13,0,2693,1,1,4,11.0,6,194,288,94,45,True,0,3,Lewis Miley,15,CHE,1150,1230,NEW,1050,1160,1
0,0,20,1,7.2,635,0.04,0.25,0.21,0.36,138,0,0,2.7,10.6,2023-12-02 20:00:00+00:00,90,14,0,0,0,0,14,0,7592,1,0,1,9.0,3,4581,4964,383,45,True,0,3,Lewis Miley,15,MUN,1210,1230,NEW,1050,1160,1
