assists,bonus,bps,clean_sheets,creativity,unique_id,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,modified,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,gameweek,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,POS,Full Name,own_team,opponent_short_name,opponent_attack,opponent_defense,own_short_name,own_attack,own_defense,season,penalties_order,team_xg,team_deep,team_npxg,opponent_xg,opponent_deep,opponent_npxg
0,0,0,0,0.0,556,0.0,0.0,0.0,0.0,2,0,0,0.0,0.0,2024-08-17T14:00:00Z,0,False,1,0,0,0,0,1,0,96111,0,0,2,0.0,0,0,0,0,40,False,0,1,Tom King,20,ARS,1260,1240,WOL,1070,1120,2024,,0.575835,2.0,0.575835,1.6283,14.0,1.6283
0,0,0,0,0.0,556,0.0,0.0,0.0,0.0,20,0,0,0.0,0.0,2024-08-25T13:00:00Z,0,False,6,0,0,0,0,2,0,121816,0,6,2,0.0,0,2355,6712,4357,40,True,0,1,Tom King,20,CHE,1150,1360,WOL,1070,1100,2024,,2.4181,8.0,2.4181,2.02935,6.0,2.02935
0,0,0,0,0.0,556,0.0,0.0,0.0,0.0,29,0,0,0.0,0.0,2024-08-31T14:00:00Z,0,False,16,0,0,0,0,3,0,141813,0,1,1,0.0,0,7330,14495,7165,40,False,0,1,Tom King,20,NFO,1140,1130,WOL,1070,1120,2024,,0.937632,4.0,0.937632,1.41069,9.0,1.41069
0,0,0,0,0.0,556,0.0,0.0,0.0,0.0,40,0,0,0.0,0.0,2024-09-15T15:30:00Z,0,False,15,0,0,0,0,4,0,155082,0,2,1,0.0,0,5189,13434,8245,40,True,0,1,Tom King,20,NEW,1150,1290,WOL,1070,1100,2024,,1.46969,6.0,1.46969,1.48343,10.0,1.48343
0,0,0,0,0.0,556,0.0,0.0,0.0,0.0,41,0,0,0.0,0.0,2024-09-21T14:00:00Z,0,False,2,0,0,0,0,5,0,158944,0,1,3,0.0,0,1251,5746,4495,40,False,0,1,Tom King,20,AVL,1080,1140,WOL,1070,1120,2024,,0.520117,4.0,0.520117,2.37351,9.0,2.37351
0,0,0,0,0.0,556,0.0,0.0,0.0,0.0,60,0,0,0.0,0.0,2024-09-28T16:30:00Z,0,False,12,0,0,0,0,6,0,162784,0,2,1,0.0,0,1088,8519,7431,40,True,0,1,Tom King,20,LIV,1360,1360,WOL,1070,1100,2024,,0.748925,2.0,0.748925,2.11724,11.0,1.35607
0,0,0,0,0.0,556,0.0,0.0,0.0,0.0,63,0,0,0.0,0.0,2024-10-05T14:00:00Z,0,False,4,0,0,0,0,7,0,171186,0,3,5,0.0,0,4616,8333,3717,40,False,0,1,Tom King,20,BRE,1070,1090,WOL,1070,1120,2024,,0.696254,10.0,0.696254,4.13513,9.0,3.37396
0,0,0,0,0.0,556,0.0,0.0,0.0,0.0,80,0,0,0.0,0.0,2024-10-20T13:00:00Z,0,False,13,0,0,0,0,8,0,175704,0,2,1,0.0,0,2136,6125,3989,40,True,0,1,Tom King,20,MCI,1230,1350,WOL,1070,1100,2024,,0.761217,0.0,0.761217,1.36569,25.0,1.36569
0,0,0,0,0.0,556,0.0,0.0,0.0,0.0,84,0,0,0.0,0.0,2024-10-26T14:00:00Z,0,False,5,0,0,0,0,9,0,178109,0,2,2,0.0,0,870,3835,2965,40,False,0,1,Tom King,20,BHA,1080,1140,WOL,1070,1120,2024,,1.11074,3.0,1.11074,1.51347,12.0,1.51347
0,0,0,0,0.0,556,0.0,0.0,0.0,0.0,100,0,0,0.0,0.0,2024-11-02T17:30:00Z,0,False,7,0,0,0,0,10,0,180211,0,2,2,0.0,0,671,4381,3710,40,True,0,1,Tom King,20,CRY,1140,1110,WOL,1070,1100,2024,,1.65018,6.0,1.65018,2.64849,2.0,2.64849
