assists,bonus,bps,clean_sheets,creativity,unique_id,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,modified,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,gameweek,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,POS,Full Name,own_team,opponent_short_name,opponent_attack,opponent_defense,own_short_name,own_attack,own_defense,season,penalties_order,team_xg,team_deep,team_npxg,opponent_xg,opponent_deep,opponent_npxg
0,0,0,0,0.0,468,0.0,0.0,0.0,0.0,5,0,0,0.0,0.0,2024-08-17T14:00:00Z,0,False,15,0,0,0,0,1,0,8265,0,0,1,0.0,0,0,0,0,50,False,0,4,Sékou Mara,17,NEW,1100,1130,SOU,1060,1090,2024,,1.95483,13.0,1.95483,0.433489,4.0,0.433489
0,0,0,0,0.0,468,0.0,0.0,0.0,0.0,18,0,0,0.0,0.0,2024-08-24T14:00:00Z,0,False,16,0,0,0,0,2,0,8662,0,1,0,0.0,0,-1246,467,1713,50,True,0,4,Sékou Mara,17,NFO,1230,1130,SOU,1060,1050,2024,,0.214952,4.0,0.214952,2.86475,9.0,2.86475
0,0,0,0,0.0,468,0.0,0.0,0.0,0.0,22,0,0,0.0,0.0,2024-08-31T14:00:00Z,0,False,4,0,0,0,0,3,0,6765,0,1,3,0.0,0,-2154,315,2469,50,False,0,4,Sékou Mara,17,BRE,1070,1090,SOU,1060,1090,2024,,1.64713,14.0,1.64713,3.86281,15.0,3.86281
0,0,0,0,0.0,468,0.0,0.0,0.0,0.0,38,0,0,0.0,0.0,2024-09-14T11:30:00Z,0,False,14,0,0,0,0,4,0,5104,0,3,0,0.0,0,-1703,0,1703,50,True,0,4,Sékou Mara,17,MUN,1140,1170,SOU,1060,1050,2024,,1.35593,3.0,0.545317,3.02693,17.0,3.02693
0,0,0,0,0.0,468,0.0,0.0,0.0,0.0,48,0,0,0.0,0.0,2024-09-21T14:00:00Z,0,False,10,0,0,0,0,5,0,4550,0,1,1,0.0,0,-595,0,595,50,True,0,4,Sékou Mara,17,IPS,1070,1080,SOU,1060,1050,2024,,2.89813,7.0,2.89813,1.645,5.0,1.645
0,0,0,0,0.0,468,0.0,0.0,0.0,0.0,52,0,0,0.0,0.0,2024-09-30T19:00:00Z,0,False,3,0,0,0,0,6,0,4162,0,1,3,0.0,0,-386,0,386,50,False,0,4,Sékou Mara,17,BOU,1080,1190,SOU,1060,1090,2024,,0.696068,7.0,0.696068,1.44215,7.0,1.44215
0,0,0,0,0.0,468,0.0,0.0,0.0,0.0,61,0,0,0.0,0.0,2024-10-05T14:00:00Z,0,False,1,0,0,0,0,7,0,3876,0,1,3,0.0,0,-297,0,297,50,False,0,4,Sékou Mara,17,ARS,1260,1240,SOU,1060,1090,2024,,1.27313,3.0,1.27313,3.25165,14.0,3.25165
0,0,0,0,0.0,468,0.0,0.0,0.0,0.0,78,0,0,0.0,0.0,2024-10-19T14:00:00Z,0,False,11,0,0,0,0,8,0,3662,0,3,2,0.0,0,-216,0,216,50,True,0,4,Sékou Mara,17,LEI,1080,1110,SOU,1060,1050,2024,,2.42776,8.0,2.42776,2.83826,11.0,2.0771
0,0,0,0,0.0,468,0.0,0.0,0.0,0.0,89,0,0,0.0,0.0,2024-10-26T14:00:00Z,0,False,13,0,0,0,0,9,0,3548,0,0,1,0.0,0,-113,0,113,50,False,0,4,Sékou Mara,17,MCI,1140,1300,SOU,1060,1090,2024,,0.369989,6.0,0.369989,3.16286,12.0,3.16286
0,0,0,0,0.0,468,0.0,0.0,0.0,0.0,98,0,0,0.0,0.0,2024-11-02T15:00:00Z,0,False,8,0,0,0,0,10,0,3392,0,0,1,0.0,0,-155,0,155,50,True,0,4,Sékou Mara,17,EVE,1150,1100,SOU,1060,1050,2024,,0.540345,6.0,0.540345,1.78581,4.0,1.78581
