assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,gameweek,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,Full_Name,Unique_ID,shots,key_passes,npg,npxG,own_team,opponent_short_name,opponent_attack,opponent_defense,own_short_name,own_attack,own_defense,opponent_xG_rolling_4,opponent_deep_rolling_4,opponent_xGA_rolling_4,opponent_deep_allowed_rolling_4,opponent_xG_rolling_16,opponent_deep_rolling_16,opponent_xGA_rolling_16,opponent_deep_allowed_rolling_16,team_xG_rolling_4,team_deep_rolling_4,team_xGA_rolling_4,team_deep_allowed_rolling_4,team_xG_rolling_16,team_deep_rolling_16,team_xGA_rolling_16,team_deep_allowed_rolling_16,season,position
0,0,0,0,0.0,733,0.0,0.0,0.0,0.0,219,0,0,0.0,0.0,2023-02-05,0,13,0,0,0,0,22,0,19722,0,0,1,0.0,0,18941,19852,911,50,True,0,Pedro Porro,495,0,0,0,0.0,18,MCI,1340,1380,TOT,1140,1170,2.0314750000000004,10.0,1.02753075,6.5,2.191085,13.125,0.95499649375,4.1875,1.38356375,8.0,1.56622375,8.5,1.577272,7.25,1.410259875,7.6875,2022,DEF
0,0,7,0,4.8,733,0.0,0.02,0.0,1.41,226,3,0,1.3,8.0,2023-02-11,75,11,0,0,0,0,23,0,29277,1,1,4,0.0,1,9440,11403,1963,50,False,0,Pedro Porro,495,0,0,0,0.0,18,LEI,1065,1200,TOT,1210,1230,1.52822025,4.0,1.6329675,9.25,1.22268875,5.75,1.46034475,7.75,1.32269875,6.5,1.5627792500000002,7.75,1.498737625,6.4375,1.4347718125,7.9375,2022,DEF
0,0,0,0,0.0,733,0.0,0.0,0.0,0.0,239,0,0,0.0,0.0,2023-02-19,0,19,0,0,0,0,24,0,28223,0,0,2,0.0,0,-1107,2429,3536,50,True,0,Pedro Porro,495,0,0,0,0.0,18,WHU,1150,1110,TOT,1140,1170,1.3895887499999997,5.0,0.8055882500000001,6.25,1.389569125,4.5625,1.0807713125,6.5625,1.17439125,5.5,1.40521925,7.25,1.444418875,6.3125,1.4233711875,7.6875,2022,DEF
0,0,3,0,0.0,733,0.0,0.0,0.0,0.08,249,0,0,0.2,2.0,2023-02-26,1,6,0,0,0,0,25,0,22517,0,0,2,0.0,1,-4381,1166,5547,49,True,0,Pedro Porro,495,0,0,0,0.0,18,CHE,1220,1220,TOT,1140,1170,1.44426875,8.25,0.8725682500000002,5.25,1.326691,7.1875,1.261472375,5.625,1.24074875,5.5,0.9110975,5.25,1.439901375,6.6875,1.290942625,7.125,2022,DEF
0,0,16,1,26.3,733,0.0643894970417022,0.29,0.1689999997615814,0.25,260,0,0,4.9,6.8,2023-03-04,81,20,0,0,0,0,26,0,20110,1,0,1,16.0,6,-4190,722,4912,48,False,0,Pedro Porro,495,4,2,0,0.1689999997615814,18,WOL,1100,1060,TOT,1210,1230,0.8277432499999999,5.75,1.51745325,7.0,0.9951591875,4.9375,1.5674764375,7.6875,1.2238757500000002,5.0,0.7033202500000001,4.75,1.449568375,6.625,1.25110175,6.5,2022,DEF
1,0,21,0,37.8,733,0.1974689960479736,0.32,0.0,1.57,269,1,0,6.9,27.6,2023-03-11,90,16,0,0,0,0,27,0,22409,1,1,3,4.0,5,1942,3494,1552,48,True,0,Pedro Porro,495,0,3,0,0.0,18,NFO,1100,1105,TOT,1140,1170,0.7411890000000001,3.75,2.3164475,11.75,0.9997631875,4.3125,1.7520688125,10.125,1.1824257500000002,6.0,0.65050275,4.25,1.3721802500000002,6.5625,1.251254125,6.6875,2022,DEF
0,0,24,0,46.8,733,0.2241279929876327,0.93,0.4882859885692596,1.55,279,2,1,12.6,51.8,2023-03-18,85,17,0,0,0,0,28,0,62841,1,3,3,27.0,7,22853,24734,1881,48,False,0,Pedro Porro,495,3,3,1,0.4882859885692596,18,SOU,1070,1060,TOT,1210,1230,0.8184887500000001,3.25,1.24184475,8.5,0.981179375,5.0625,1.3990868749999998,7.5,1.33685825,7.5,0.70449525,4.25,1.439448625,6.75,1.246149125,6.4375,2022,DEF
0,0,8,0,17.6,733,0.0724513977766037,0.1,0.0561610013246536,0.88,286,1,0,4.0,13.2,2023-04-03,90,8,0,0,0,0,29,0,63461,1,1,1,9.0,2,17197,22977,5780,48,False,0,Pedro Porro,495,2,1,0,0.0561610013246536,18,EVE,1070,1040,TOT,1210,1230,1.6688774999999998,4.5,1.93001825,8.5,1.22015593125,5.0,1.83961675,7.9375,1.45043575,7.0,1.2433945,6.5,1.459423625,6.6875,1.33310975,6.5,2022,DEF
0,0,7,0,4.5,733,0.0,0.26,0.1171640008687973,1.43,299,1,0,2.4,8.2,2023-04-08,90,5,0,0,0,0,30,0,77748,1,1,2,11.0,2,13911,18166,4255,48,True,0,Pedro Porro,495,2,0,0,0.1171640008687973,18,BHA,1150,1200,TOT,1140,1170,2.13900675,9.75,1.0608195,6.75,2.161059,9.9375,1.1763496249999998,4.625,1.5668,8.0,1.3836655000000002,7.0,1.40924675,6.625,1.3290992499999998,6.75,2022,DEF
0,0,12,0,52.2,733,0.3786779940128326,0.28,0.0158989001065492,0.94,308,3,0,7.6,19.0,2023-04-15,90,3,0,0,0,0,31,0,126584,1,3,2,5.0,1,47635,50832,3197,48,True,0,Pedro Porro,495,1,3,0,0.0158989001065492,18,BOU,1110,1080,TOT,1140,1170,1.679465,7.25,1.8554185,10.0,1.300112625,5.0625,1.8937921875,10.8125,1.40136475,8.0,1.61191875,8.75,1.3327954375000002,6.8125,1.329724875,6.9375,2022,DEF
