assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,POS,Full Name,own_team,gameweek,opponent_short_name,opponent_attack,opponent_defense,own_short_name,own_attack,own_defense,crowds,season
0,0,0,0,0.0,8,0.0,0.0,0.0,0.0,2,0,0,0.0,0.0,2024-08-17 14:00:00+00:00,0,20,0,0,0,0,1,0,16779,0,0,2,0.0,0,0,0,0,50,True,0,2,Jakub Kiwior,1,1,WOL,1060,1120,ARS,1360,1340,1,2024
0,0,0,0,0.0,8,0.0,0.0,0.0,0.0,11,0,0,0.0,0.0,2024-08-24 16:30:00+00:00,0,2,0,0,0,0,2,0,17038,0,2,0,0.0,0,-3242,708,3950,50,False,0,2,Jakub Kiwior,1,2,AVL,1120,1200,ARS,1360,1390,1,2024
0,0,0,0,0.0,8,0.0,0.0,0.0,0.0,21,0,0,0.0,0.0,2024-08-31 11:30:00+00:00,0,5,0,0,0,0,3,0,15992,0,1,1,0.0,0,-2401,828,3229,49,True,0,2,Jakub Kiwior,1,3,BHA,1130,1220,ARS,1360,1340,1,2024
0,0,0,0,0.0,8,0.0,0.0,0.0,0.0,39,0,0,0.0,0.0,2024-09-15 13:00:00+00:00,0,18,0,0,0,0,4,0,15388,0,1,0,0.0,0,-1679,672,2351,49,False,0,2,Jakub Kiwior,1,4,TOT,1110,1330,ARS,1360,1390,1,2024
0,0,-1,0,0.0,8,0.0,0.0,0.0,0.99,47,1,0,0.5,5.2,2024-09-22 15:30:00+00:00,16,13,0,0,0,0,5,0,15120,0,2,2,0.0,1,-747,390,1137,49,False,0,2,Jakub Kiwior,1,5,MCI,1350,1360,ARS,1360,1390,1,2024
0,0,0,0,0.0,8,0.0,0.0,0.0,0.0,51,0,0,0.0,0.0,2024-09-28 14:00:00+00:00,0,11,0,0,0,0,6,0,15474,0,2,4,0.0,0,-175,948,1123,48,True,0,2,Jakub Kiwior,1,6,LEI,1120,1080,ARS,1360,1340,1,2024
0,0,3,0,0.3,8,0.0,0.0,0.0,0.04,61,0,0,0.3,2.4,2024-10-05 14:00:00+00:00,1,17,0,0,0,0,7,0,16462,0,1,3,0.0,1,395,1626,1231,48,True,0,2,Jakub Kiwior,1,7,SOU,1070,1060,ARS,1360,1340,1,2024
0,0,-4,0,0.2,8,0.0,0.0,0.0,1.69,71,2,0,0.3,3.0,2024-10-19 16:30:00+00:00,43,3,0,0,0,0,8,0,16198,0,0,2,0.0,0,-679,557,1236,48,False,0,2,Jakub Kiwior,1,8,BOU,1070,1130,ARS,1360,1390,1,2024
0,0,-1,0,0.5,8,0.0,0.0,0.0,0.45,81,1,0,0.6,5.6,2024-10-27 16:30:00+00:00,36,12,0,0,0,0,9,0,16194,0,2,2,0.0,1,-274,482,756,48,True,0,2,Jakub Kiwior,1,9,LIV,1370,1360,ARS,1360,1340,1,2024
0,0,0,0,0.0,8,0.0,0.0,0.0,0.0,96,0,0,0.0,0.0,2024-11-02 12:30:00+00:00,0,15,0,0,0,0,10,0,17175,0,0,1,0.0,0,567,1434,867,48,False,0,2,Jakub Kiwior,1,10,NEW,1100,1130,ARS,1360,1390,1,2024
