assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,gameweek,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,Full_Name,Unique_ID,shots,key_passes,npg,npxG,own_team,opponent_short_name,opponent_attack,opponent_defense,own_short_name,own_attack,own_defense,team_xG_rolling_4,team_deep_rolling_4,team_xGA_rolling_4,team_deep_allowed_rolling_4,team_xG_rolling_16,team_deep_rolling_16,team_xGA_rolling_16,team_deep_allowed_rolling_16,opponent_xG_rolling_4,opponent_deep_rolling_4,opponent_xGA_rolling_4,opponent_deep_allowed_rolling_4,opponent_xG_rolling_16,opponent_deep_rolling_16,opponent_xGA_rolling_16,opponent_deep_allowed_rolling_16,season,position
0,0,3,0,0.0,18,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,2022-08-05,1,7,0,0,0,0,1,0,19266,0,2,0,0.0,1,0,0,0,45,False,0,Albert Sambi Lokonga,821,0,0,0,0.0,1,CRY,1110,1060,ARS,1250,1320,2.2863,13.2,0.6663118000000001,3.6,2.2863,13.2,0.6663118000000001,3.6,1.3263518,4.0,1.6958356,12.4,1.3263518,4.0,1.6958356,12.4,2022,MID
0,0,0,0,0.0,18,0.0,0.0,0.0,0.0,11,0,0,0.0,0.0,2022-08-13,0,11,0,0,0,0,2,0,25819,0,2,4,0.0,0,112,3667,3555,45,True,0,Albert Sambi Lokonga,821,0,0,0,0.0,1,LEI,1110,1120,ARS,1250,1240,1.43601,13.0,1.20637,8.0,1.43601,13.0,1.20637,8.0,0.455695,5.0,0.931067,3.0,0.455695,5.0,0.931067,3.0,2022,MID
0,0,3,0,0.3,18,0.0,0.0,0.0,0.02,21,0,0,0.0,0.0,2022-08-20,2,3,0,0,0,0,3,0,24783,0,3,0,0.0,1,-3226,3055,6281,45,False,0,Albert Sambi Lokonga,821,0,0,0,0.0,1,BOU,1020,1050,ARS,1250,1320,2.223355,11.5,0.9485245,6.5,2.223355,11.5,0.9485245,6.5,0.3561435,1.5,1.0897675,11.0,0.3561435,1.5,1.0897675,11.0,2022,MID
0,0,0,0,0.0,18,0.0,0.0,0.0,0.0,31,0,0,0.0,0.0,2022-08-27,0,9,0,0,0,0,4,0,24708,0,1,2,0.0,0,-2096,3152,5248,44,True,0,Albert Sambi Lokonga,821,0,0,0,0.0,1,FUL,1065,1140,ARS,1250,1240,2.0525066666666665,10.333333333333334,0.7027946666666667,4.666666666666667,2.0525066666666665,10.333333333333334,0.7027946666666667,4.666666666666667,1.7518966666666664,4.333333333333333,1.6366683333333334,6.666666666666667,1.7518966666666664,4.333333333333333,1.6366683333333334,6.666666666666667,2022,MID
0,0,15,0,6.2,18,0.0,0.03,0.0,0.45,41,1,0,1.7,10.8,2022-08-31,90,2,0,0,0,0,5,0,26009,1,1,2,0.0,2,-418,3244,3662,44,True,0,Albert Sambi Lokonga,821,0,0,0,0.0,1,AVL,1075,1130,ARS,1250,1240,2.1579475,12.0,0.7585977500000001,3.75,2.1579475,12.0,0.7585977500000001,3.75,1.0660595,7.75,1.3023425,4.5,1.0660595,7.75,1.3023425,4.5,2022,MID
0,0,15,0,12.4,18,0.0172926001250743,0.02,0.0,1.25,56,2,0,2.0,7.4,2022-09-04,73,14,0,0,0,0,6,0,33910,1,1,3,0.0,2,4771,8785,4014,44,False,0,Albert Sambi Lokonga,821,0,1,0,0.0,1,MUN,1140,1165,ARS,1250,1320,2.4988725,13.25,0.53129725,2.5,2.2863,13.2,0.6663118,3.6,1.3392395,10.25,1.221249,8.0,1.3555976,9.6,1.3227792,7.4,2022,MID
0,0,4,0,0.9,18,0.0,0.0,0.0,0.04,72,0,0,0.3,1.6,2022-09-18,12,4,0,0,0,0,8,0,37082,0,3,0,0.0,1,-213,1949,2162,44,False,0,Albert Sambi Lokonga,821,0,0,0,0.0,1,BRE,1100,1130,ARS,1250,1320,2.1017925,14.75,0.8658875000000001,2.5,2.142313333333333,13.666666666666666,0.8934331666666667,3.8333333333333335,2.0610025,7.5,1.78183825,6.0,1.7604878333333334,6.0,1.413181,6.666666666666667,2022,MID
0,0,3,0,3.5,18,0.0,0.02,0.0,0.01,81,0,0,0.5,1.6,2022-10-01,17,18,0,0,0,0,9,0,36364,0,1,3,0.0,1,-404,2701,3105,44,True,0,Albert Sambi Lokonga,821,0,0,0,0.0,1,TOT,1210,1230,ARS,1250,1240,2.0041425,15.0,0.94808125,3.0,2.02487,13.0,0.8429584285714286,3.7142857142857135,1.95810875,8.5,1.07502125,6.25,1.7861135714285716,8.0,1.030314857142857,7.142857142857143,2022,MID
0,0,0,0,0.0,18,0.0,0.0,0.0,0.0,91,0,0,0.0,0.0,2022-10-09,0,12,0,0,0,0,10,0,34789,0,2,3,0.0,0,-1759,1572,3331,44,True,0,Albert Sambi Lokonga,821,0,0,0,0.0,1,LIV,1250,1300,ARS,1250,1240,2.0065825,13.75,1.0922545,3.25,2.082265,12.875,0.925426125,3.5,2.5398025,14.0,1.14547425,5.75,2.3227557142857145,14.714285714285714,1.3589195714285716,5.285714285714286,2022,MID
0,0,0,0,0.0,18,0.0,0.0,0.0,0.0,104,0,0,0.0,0.0,2022-10-16,0,24,0,0,0,0,11,0,32381,0,1,0,0.0,0,-2541,489,3030,44,False,0,Albert Sambi Lokonga,821,0,0,0,0.0,1,LEE,1070,1130,ARS,1250,1320,2.011575,12.75,1.2092502500000002,3.5,2.1642,13.0,0.9076177777777776,3.555555555555556,1.051444,8.5,1.867195,6.25,1.306292,6.75,1.53517275,6.375,2022,MID
