assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,gameweek,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,Full_Name,Unique_ID,shots,key_passes,npg,npxG,own_team,opponent_short_name,opponent_attack,opponent_defense,own_short_name,own_attack,own_defense,team_xG_rolling_3,team_deep_rolling_3,team_xGA_rolling_3,team_deep_allowed_rolling_3,team_xG_rolling_4,team_deep_rolling_4,team_xGA_rolling_4,team_deep_allowed_rolling_4,team_xG_rolling_5,team_deep_rolling_5,team_xGA_rolling_5,team_deep_allowed_rolling_5,team_xG_rolling_13,team_deep_rolling_13,team_xGA_rolling_13,team_deep_allowed_rolling_13,team_xG_rolling_16,team_deep_rolling_16,team_xGA_rolling_16,team_deep_allowed_rolling_16,team_xG_rolling_20,team_deep_rolling_20,team_xGA_rolling_20,team_deep_allowed_rolling_20,opponent_xG_rolling_3,opponent_deep_rolling_3,opponent_xGA_rolling_3,opponent_deep_allowed_rolling_3,opponent_xG_rolling_4,opponent_deep_rolling_4,opponent_xGA_rolling_4,opponent_deep_allowed_rolling_4,opponent_xG_rolling_5,opponent_deep_rolling_5,opponent_xGA_rolling_5,opponent_deep_allowed_rolling_5,opponent_xG_rolling_13,opponent_deep_rolling_13,opponent_xGA_rolling_13,opponent_deep_allowed_rolling_13,opponent_xG_rolling_16,opponent_deep_rolling_16,opponent_xGA_rolling_16,opponent_deep_allowed_rolling_16,opponent_xG_rolling_20,opponent_deep_rolling_20,opponent_xGA_rolling_20,opponent_deep_allowed_rolling_20,season,position,modified
0,0,0,0,0.0,826,0.0,0.0,0.0,0.0,258,0,0,0.0,0.0,2024-02-24T15:00:00Z,0,9,0,0,0,0,26,0,0,0,2,1,0.0,0,0,0,0,45,True,0,Toby Collyer,613,0,0,0,0.0,14,FUL,1180,1170,MUN,1130,1120,2.334283333333333,7.333333333333333,1.7999299999999998,8.0,2.5574575,7.75,1.91897,8.25,2.2306126,7.4,1.797624,7.2,1.693667923076923,7.3076923076923075,1.9061213846153848,8.461538461538462,1.6356535,7.25,1.9322626875,8.625,1.56601195,8.25,1.7738813500000004,7.8,1.4838733333333334,8.0,1.72779,8.666666666666666,1.7066525,7.5,2.004135,8.0,1.5048914,8.0,2.012428,9.4,1.5778772307692308,8.538461538461538,1.8465799230769235,8.615384615384615,1.431005125,7.8125,1.8051865,8.4375,1.36700505,7.75,1.65634965,7.95,2023,MID,
0,0,0,0,0.0,826,0.0,0.0,0.0,0.0,266,0,0,0.0,0.0,2024-03-03T15:30:00Z,0,13,0,0,0,0,27,0,20,0,1,3,0.0,0,10,12,2,45,False,0,Toby Collyer,613,0,0,0,0.0,14,MCI,1350,1360,MUN,1210,1230,2.6653333333333333,8.0,1.7858633333333334,10.666666666666666,2.2408025,8.25,1.6345724999999998,8.75,2.438038,8.4,1.762876,8.8,1.6849771538461538,7.6923076923076925,1.801572153846153,8.538461538461538,1.71351175,7.6875,1.7192970625,8.0,1.6220163,8.35,1.78403415,7.95,2.3703833333333333,20.33333333333333,1.0862393333333336,6.0,2.175215,17.75,0.8626974999999999,4.75,2.1617419999999994,16.6,0.8633062,4.4,2.1765807692307693,13.0,1.038972,4.307692307692308,2.23028125,13.4375,1.1492763125,4.5,2.151589,13.15,1.0563662500000002,4.5,2023,MID,
0,0,0,0,0.0,826,0.0,0.0,0.0,0.0,278,0,0,0.0,0.0,2024-03-09T12:30:00Z,0,8,0,0,0,0,28,0,45,0,0,2,0.0,0,12,17,5,45,True,0,Toby Collyer,613,0,0,0,0.0,14,EVE,1125,1080,MUN,1130,1120,1.9012846666666663,7.0,1.78419,16.0,2.037441,6.25,1.99983,14.5,1.8233948,6.8,1.836004,12.2,1.6642917692307693,7.615384615384615,1.7815583076923078,9.23076923076923,1.6795535625,7.3125,1.8105045625,9.4375,1.5520005,7.6,1.85661315,9.2,1.951095,6.666666666666667,1.522655,6.0,1.5113392500000002,5.25,1.5394187499999998,7.0,1.8608334,5.4,1.4160092,7.0,1.7849313846153845,5.846153846153846,1.5611056153846157,8.076923076923077,1.7572460625,6.3125,1.558296125,7.9375,1.636297475,5.85,1.46306085,8.45,2023,MID,
0,0,0,0,0.0,826,0.0,0.0,0.0,0.0,293,0,0,0.0,0.0,2024-03-30T20:00:00Z,0,4,0,0,0,0,30,0,78,0,1,1,0.0,0,8,17,9,45,False,0,Toby Collyer,613,0,0,0,0.0,14,BRE,1110,1090,MUN,1210,1230,1.6719080000000002,6.333333333333333,1.86721,16.666666666666668,2.1513635000000004,7.0,1.7934924999999995,15.25,2.2102728,6.4,1.964144,14.2,1.5767617692307694,7.538461538461538,1.7408044615384617,9.76923076923077,1.6895879375,7.125,1.8988255,10.0,1.6324025,7.1,1.8964286500000005,9.75,1.4858896666666663,4.666666666666667,2.1479166666666667,13.666666666666666,1.44862475,6.25,2.12812,11.5,1.2596596,5.2,2.210028,13.0,1.455727,6.461538461538462,2.066274615384615,11.692307692307692,1.5030424375,6.0625,1.841982,11.25,1.57360895,6.2,1.8165901,10.85,2023,MID,
0,0,0,0,0.0,826,0.0,0.0,0.0,0.0,307,0,0,0.0,0.0,2024-04-04T19:15:00Z,0,6,0,0,0,0,31,0,78,0,3,4,0.0,0,-4,6,10,45,False,0,Toby Collyer,613,0,0,0,0.0,14,CHE,1080,1170,MUN,1210,1230,1.3483096666666663,5.0,2.5426666666666664,20.0,1.50132225,6.5,2.191625,17.75,1.9190038,7.0,2.067768,16.4,1.567269846153846,6.923076923076923,1.8323944615384613,10.923076923076923,1.621852,7.1875,1.940527375,10.6875,1.60878725,7.1,1.98413515,10.45,2.8006266666666675,12.333333333333334,1.715285,6.666666666666667,2.5577275000000004,11.5,1.98074625,12.25,2.300078,10.6,1.7285002000000005,10.6,2.0462703076923074,10.76923076923077,1.722521923076923,7.846153846153846,1.9739884375,10.0,1.8399751875,8.125,2.1275617500000004,9.8,1.85656155,8.1,2023,MID,
0,0,0,0,0.0,826,0.0,0.0,0.0,0.0,317,0,0,0.0,0.0,2024-04-07T14:30:00Z,0,12,0,0,0,0,32,0,91,0,2,2,0.0,0,6,10,4,45,True,0,Toby Collyer,613,0,0,0,0.0,14,LIV,1350,1390,MUN,1130,1120,1.8193416666666664,7.0,2.82225,16.333333333333332,1.40294725,5.5,2.77712,18.75,1.5144298,6.6,2.449396,17.2,1.639127153846154,6.923076923076923,1.948499846153846,11.153846153846152,1.693363625,7.5,1.976688,10.5625,1.65139885,7.25,1.93086165,10.15,2.661376666666667,17.0,0.8443526666666662,4.333333333333333,2.32668,15.75,0.8761309999999998,5.0,2.601948,15.8,0.8922072,4.8,2.640285615384616,13.307692307692308,1.089819,5.615384615384615,2.4666739375,13.375,1.0891283749999998,5.375,2.37803305,13.1,1.1761482,5.55,2023,MID,
0,0,0,0,0.0,826,0.0,0.0,0.0,0.0,322,0,0,0.0,0.0,2024-04-13T16:30:00Z,0,3,0,0,0,0,33,0,107,0,2,2,0.0,0,4,14,10,45,False,0,Toby Collyer,613,0,0,0,0.0,14,BOU,1055,1145,MUN,1210,1230,1.1236446666666666,6.666666666666667,3.6933066666666665,19.0,1.5681335,6.75,3.22533,17.5,1.2852596,5.6,3.10861,19.2,1.6455896923076925,6.846153846153846,2.173106769230769,12.461538461538462,1.4918023125,7.375,2.106898625,11.5,1.65726955,7.2,2.09346965,11.05,1.1061593333333335,5.0,0.8043163333333329,8.0,1.540627,5.5,1.3017847500000004,6.25,2.0178156,7.4,1.4249318000000002,5.4,1.6830363076923076,8.384615384615385,1.5468105384615387,7.846153846153846,1.73896575,8.1875,1.39610425,8.125,1.9048391,8.1,1.2809778,7.6,2023,MID,
0,0,0,0,0.0,826,0.0,0.0,0.0,0.0,288,0,0,0.0,0.0,2024-04-24T19:00:00Z,0,23,0,0,0,0,34,0,118,0,2,4,0.0,0,2,10,8,45,True,0,Toby Collyer,613,0,0,0,0.0,14,SHU,1020,1060,MUN,1130,1120,1.3013696666666668,7.0,3.4334133333333337,16.0,1.2234185,7.0,3.3662775,17.25,1.5590548,7.0,3.057302,16.4,1.6703358461538462,7.153846153846154,2.215323692307692,12.461538461538462,1.5174135625,6.9375,2.1325855,11.875,1.59635405,7.1,2.1923159,11.45,1.518436,7.0,1.345293,5.666666666666667,1.319064,5.75,1.63839975,8.75,1.4128992,5.4,1.5312278000000004,9.0,1.3320540769230769,5.076923076923077,2.074139923076923,10.076923076923077,1.3652470625,4.75,1.946268375,9.75,1.2289186,4.5,1.9732001,10.15,2023,MID,
0,0,0,0,0.0,826,0.0,0.0,0.0,0.0,345,0,0,0.0,0.0,2024-04-27T14:00:00Z,0,21,0,0,0,0,35,0,120,0,1,1,0.0,0,-1,10,11,45,True,0,Toby Collyer,613,0,0,0,0.0,14,BUR,1050,1050,MUN,1130,1120,1.9501196666666667,9.333333333333334,2.6749766666666663,11.666666666666666,1.85430475,8.75,2.8763525,12.5,1.6813568,8.4,2.934056,14.2,1.890428538461539,7.538461538461538,2.2507715384615383,12.076923076923077,1.6974382500000005,7.375,2.08471425,11.25,1.6683425499999998,7.5,2.1276924,11.05,1.5408566666666668,6.666666666666667,1.1758163333333334,9.0,1.4370949999999998,7.75,1.13441475,7.75,1.57052,8.0,1.8008178,11.0,1.3118534307692309,6.615384615384615,1.8823422307692304,9.76923076923077,1.291621475,6.0,1.87787475,10.5,1.18638403,5.7,1.8865668,10.65,2023,MID,
0,0,0,0,0.0,826,0.0,0.0,0.0,0.0,356,0,0,0.0,0.0,2024-05-06T19:00:00Z,0,7,0,0,0,0,36,0,129,0,0,4,0.0,0,-4,4,8,45,False,0,Toby Collyer,613,0,0,0,0.0,14,CRY,1080,1060,MUN,1210,1230,2.6992733333333336,13.333333333333334,1.8287566666666668,7.666666666666667,2.22808225,11.5,2.48021,11.0,2.0958378,10.6,2.680264,11.8,2.054946769230769,8.461538461538462,2.295669230769231,12.538461538461538,1.843155375,8.0625,2.1085411250000003,11.5625,1.80030735,8.3,2.0773924,10.65,2.0696600000000003,8.333333333333334,1.0969433333333332,4.333333333333333,2.0844425,7.75,1.5839500000000002,6.0,1.966498,6.6,1.719922,8.8,1.4267866153846154,5.615384615384615,1.5506964307692308,6.6923076923076925,1.3504361875,5.875,1.6085312875,7.375,1.3830218,5.85,1.67951703,8.0,2023,MID,
