assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,gameweek,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,Full_Name,Unique_ID,shots,key_passes,npg,npxG,own_team,opponent_short_name,opponent_attack,opponent_defense,own_short_name,own_attack,own_defense,opponent_xG_rolling_3,opponent_deep_rolling_3,opponent_xGA_rolling_3,opponent_deep_allowed_rolling_3,opponent_xG_rolling_4,opponent_deep_rolling_4,opponent_xGA_rolling_4,opponent_deep_allowed_rolling_4,opponent_xG_rolling_5,opponent_deep_rolling_5,opponent_xGA_rolling_5,opponent_deep_allowed_rolling_5,opponent_xG_rolling_13,opponent_deep_rolling_13,opponent_xGA_rolling_13,opponent_deep_allowed_rolling_13,opponent_xG_rolling_16,opponent_deep_rolling_16,opponent_xGA_rolling_16,opponent_deep_allowed_rolling_16,opponent_xG_rolling_20,opponent_deep_rolling_20,opponent_xGA_rolling_20,opponent_deep_allowed_rolling_20,team_xG_rolling_3,team_deep_rolling_3,team_xGA_rolling_3,team_deep_allowed_rolling_3,team_xG_rolling_4,team_deep_rolling_4,team_xGA_rolling_4,team_deep_allowed_rolling_4,team_xG_rolling_5,team_deep_rolling_5,team_xGA_rolling_5,team_deep_allowed_rolling_5,team_xG_rolling_13,team_deep_rolling_13,team_xGA_rolling_13,team_deep_allowed_rolling_13,team_xG_rolling_16,team_deep_rolling_16,team_xGA_rolling_16,team_deep_allowed_rolling_16,team_xG_rolling_20,team_deep_rolling_20,team_xGA_rolling_20,team_deep_allowed_rolling_20,season,position,modified
0,0,-3,0,1.7,603,0.0,0.01,0.0,0.19,47,0,0,0.6,2.4,2022-08-31,23,18,0,0,0,0,5,0,7722,0,1,1,2.0,0,6688,7170,482,60,True,1,Lucas Tolentino Coelho de Lima,527,0,0,0,0.0,19,TOT,1210,1230,WHU,1145,1060,1.83263,5.333333333333333,1.1089806666666666,9.666666666666666,1.7787725,7.0,0.928372,9.0,1.7787725,7.0,0.928372,9.0,1.7787725,7.0,0.928372,9.0,1.7787725,7.0,0.928372,9.0,1.7787725,7.0,0.928372,9.0,1.0631876666666666,5.333333333333333,1.3675683333333335,3.333333333333333,0.8589377499999999,4.5,1.67252375,5.25,0.8589377499999999,4.5,1.67252375,5.25,0.8589377499999999,4.5,1.67252375,5.25,0.8589377499999999,4.5,1.67252375,5.25,0.8589377499999999,4.5,1.67252375,5.25,2022,MID,
0,0,14,0,4.3,603,0.0,0.2,0.0786375999450683,0.72,54,1,0,6.0,22.6,2022-09-03,82,6,0,0,0,0,6,0,64324,1,1,2,33.0,2,48671,56386,7715,60,False,0,Lucas Tolentino Coelho de Lima,527,1,0,0,0.0786375999450683,19,CHE,1190,1140,WHU,1150,1110,1.3154506666666668,5.666666666666667,1.870266666666667,4.666666666666667,1.4464505,7.25,1.79947,4.0,1.5417904,7.2,1.5479726,3.8,1.5417904,7.2,1.5479726,3.8,1.5417904,7.2,1.5479726,3.8,1.5417904,7.2,1.5479726,3.8,0.8752976666666666,4.0,0.95143,4.0,1.17805825,4.75,1.2064975,4.0,0.9916842,4.2,1.482676,5.4,0.9916842,4.2,1.482676,5.4,0.9916842,4.2,1.482676,5.4,0.9916842,4.2,1.482676,5.4,2022,MID,
0,0,2,0,2.3,603,0.0,0.07,0.0256220009177923,0.31,75,1,0,2.3,3.4,2022-09-18,61,8,0,0,0,0,8,0,148196,1,0,1,17.0,2,48693,65968,17275,60,False,0,Lucas Tolentino Coelho de Lima,527,1,0,0,0.0256220009177923,19,EVE,1070,1040,WHU,1150,1110,1.4060766666666666,6.666666666666667,1.5718633333333332,10.0,1.4130775,7.0,1.40847625,7.75,1.405476,6.4,1.660173,8.8,1.2615605,5.833333333333333,1.7040025,8.5,1.2615605,5.833333333333333,1.7040025,8.5,1.2615605,5.833333333333333,1.7040025,8.5,1.0922863333333332,2.333333333333333,0.578391,4.666666666666667,1.01137325,3.25,0.8904057499999999,4.0,1.2263666,4.0,1.1066646,4.0,1.0630035,3.6666666666666665,1.3534521666666668,5.166666666666667,1.0630035,3.6666666666666665,1.3534521666666668,5.166666666666667,1.0630035,3.6666666666666665,1.3534521666666668,5.166666666666667,2022,MID,
0,0,7,1,3.0,603,0.0,0.06,0.0175602994859218,0.71,90,0,0,1.2,7.8,2022-10-01,73,20,0,0,0,0,9,0,140315,1,0,2,1.0,3,6371,29960,23589,60,True,0,Lucas Tolentino Coelho de Lima,527,1,0,0,0.0175602994859218,19,WOL,1100,1080,WHU,1145,1060,0.9812816666666668,8.666666666666666,0.998205,9.0,1.01908125,7.25,1.23205875,10.0,0.9524896,7.0,1.278863,9.6,0.977001857142857,6.428571428571429,1.195945,7.857142857142857,0.977001857142857,6.428571428571429,1.195945,7.857142857142857,0.977001857142857,6.428571428571429,1.195945,7.857142857142857,1.199207,2.0,0.6094493333333333,4.333333333333333,0.9830525,2.25,0.5332257499999999,4.25,0.9401688,3.0,0.7918706,3.8,1.0047674285714283,3.4285714285714284,1.2169204285714286,4.857142857142857,1.0047674285714283,3.4285714285714284,1.2169204285714286,4.857142857142857,1.0047674285714283,3.4285714285714284,1.2169204285714286,4.857142857142857,2022,MID,
1,3,24,0,28.3,603,0.3972859978675842,0.52,0.2053360044956207,0.63,100,1,0,9.3,23.6,2022-10-09,83,9,0,0,0,0,10,0,132559,1,1,3,41.0,8,-9339,16958,26297,60,True,0,Lucas Tolentino Coelho de Lima,527,4,2,0,0.2053360044956207,19,FUL,1065,1140,WHU,1145,1060,0.8049523333333334,2.6666666666666665,2.9218733333333327,11.666666666666666,0.87144675,3.75,2.6298025,9.75,0.8823587999999999,3.2,2.598696,11.2,1.2084355,3.625,2.237935625,9.5,1.2084355,3.625,2.237935625,9.5,1.2084355,3.625,2.237935625,9.5,1.0380969999999998,2.333333333333333,0.5603503333333333,5.666666666666667,1.15924025,2.5,0.601084,5.75,0.99431,2.6,0.5417781999999999,5.4,1.009089,3.5,1.136803875,5.5,1.009089,3.5,1.136803875,5.5,1.009089,3.5,1.136803875,5.5,2022,MID,
0,0,5,0,8.3,603,0.0,0.56,0.7569699883460999,0.45,108,1,0,10.3,9.0,2022-10-16,86,17,0,0,0,0,11,0,149982,1,1,1,86.0,2,14509,25309,10800,60,False,0,Lucas Tolentino Coelho de Lima,527,8,0,0,0.7569699883460999,19,SOU,1070,1060,WHU,1150,1110,0.7596866666666666,4.666666666666667,2.026266666666667,7.333333333333333,0.8718600000000001,6.5,1.7947975,7.5,0.98566,5.8,1.736778,7.4,1.036036222222222,6.111111111111111,1.5427297777777778,8.222222222222221,1.036036222222222,6.111111111111111,1.5427297777777778,8.222222222222221,1.036036222222222,6.111111111111111,1.5427297777777778,8.222222222222221,1.7104836666666667,4.333333333333333,0.5078553333333333,6.0,1.6377627499999998,3.5,0.55772475,5.5,1.6147442,3.4,0.5908368,5.6,1.278830222222222,3.888888888888889,1.0715865555555557,5.444444444444445,1.278830222222222,3.888888888888889,1.0715865555555557,5.444444444444445,1.278830222222222,3.888888888888889,1.0715865555555557,5.444444444444445,2022,MID,
0,0,0,0,0.0,603,0.0,0.0,0.0,0.0,118,0,0,0.0,0.0,2022-10-19,0,12,0,0,0,0,12,0,138841,0,0,1,0.0,0,-3068,9561,12629,60,False,0,Lucas Tolentino Coelho de Lima,527,0,0,0,0.0,19,LIV,1180,1260,WHU,1150,1110,1.638617,7.666666666666667,2.032281,12.666666666666666,1.57550525,8.75,1.87213325,12.0,1.6126421999999998,9.6,1.6264158000000002,10.0,2.113737888888889,12.555555555555555,1.4715122222222223,7.555555555555555,2.113737888888889,12.555555555555555,1.4715122222222223,7.555555555555555,2.113737888888889,12.555555555555555,1.4715122222222223,7.555555555555555,2.0611233333333336,6.333333333333333,0.550105,5.666666666666667,1.70968025,5.25,0.51201125,5.0,1.6516642,4.4,0.5510756,4.8,1.3216742,4.3,1.0168758,5.1,1.3216742,4.3,1.0168758,5.1,1.3216742,4.3,1.0168758,5.1,2022,MID,
0,0,0,0,0.0,603,0.0,0.0,0.0,0.0,129,0,0,0.0,0.0,2022-10-24,0,3,0,0,0,0,13,0,107123,0,0,2,0.0,0,-40204,3159,43363,60,True,0,Lucas Tolentino Coelho de Lima,527,0,0,0,0.0,19,BOU,1110,1080,WHU,1145,1060,1.195884,6.333333333333333,1.3458033333333332,7.333333333333333,1.086445,6.25,1.2708525000000002,7.75,1.0645456,6.0,1.326198,9.8,0.6994924545454545,5.0,1.658463181818182,10.636363636363637,0.6994924545454545,5.0,1.658463181818182,10.636363636363637,0.6994924545454545,5.0,1.658463181818182,10.636363636363637,2.543506666666667,6.333333333333333,1.1049956666666667,5.0,2.167465,5.75,0.97274375,6.25,1.8650422,5.0,0.8577410000000001,5.6,1.4275665454545454,4.2727272727272725,1.1281289090909092,5.363636363636363,1.4275665454545454,4.2727272727272725,1.1281289090909092,5.363636363636363,1.4275665454545454,4.2727272727272725,1.1281289090909092,5.363636363636363,2022,MID,
0,0,0,0,0.0,603,0.0,0.0,0.0,0.0,139,0,0,0.0,0.0,2022-10-30,0,14,0,0,0,0,14,0,74101,0,0,1,0.0,0,-33287,319,33606,59,False,0,Lucas Tolentino Coelho de Lima,527,0,0,0,0.0,19,MUN,1140,1165,WHU,1150,1110,1.285575,8.666666666666666,0.8830186666666666,6.333333333333333,1.42071125,8.5,0.753725,6.5,1.479239,7.8,1.205186,8.6,1.4730202727272728,8.363636363636363,1.2783823636363636,8.727272727272727,1.4730202727272728,8.363636363636363,1.2783823636363636,8.727272727272727,1.4730202727272728,8.363636363636363,1.2783823636363636,8.727272727272727,2.05697,6.333333333333333,1.1651939999999998,4.666666666666667,2.4019175,6.5,1.0113575,4.75,2.129402,6.0,0.9242836,5.8,1.4733651666666667,4.5,1.0949884166666666,5.25,1.4733651666666667,4.5,1.0949884166666666,5.25,1.4733651666666667,4.5,1.0949884166666666,5.25,2022,MID,
1,0,23,0,12.4,603,0.0336729995906353,0.01,0.0,0.95,149,1,0,4.8,35.2,2022-11-06,90,7,0,0,0,0,15,0,57550,1,2,1,0.0,5,-16794,218,17012,59,True,0,Lucas Tolentino Coelho de Lima,527,0,1,0,0.0,19,CRY,1110,1090,WHU,1145,1060,0.9523923333333334,6.333333333333333,1.3832756666666668,7.0,0.8009962500000001,5.0,1.28081325,8.5,0.971185,5.0,1.2377786,8.8,1.0931790833333332,4.25,1.5691542500000002,10.666666666666666,1.0931790833333332,4.25,1.5691542500000002,10.666666666666666,1.0931790833333332,4.25,1.5691542500000002,10.666666666666666,1.8213233333333327,5.333333333333333,1.5741676666666666,6.0,1.7928099999999998,6.0,1.3117455,5.0,2.1216,6.2,1.159366,5.0,1.436977846153846,4.538461538461538,1.1454816153846157,5.307692307692308,1.436977846153846,4.538461538461538,1.1454816153846157,5.307692307692308,1.436977846153846,4.538461538461538,1.1454816153846157,5.307692307692308,2022,MID,
