assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,gameweek,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,Full_Name,Unique_ID,shots,key_passes,npg,npxG,own_team,opponent_short_name,opponent_attack,opponent_defense,own_short_name,own_attack,own_defense,team_xG_rolling_3,team_deep_rolling_3,team_xGA_rolling_3,team_deep_allowed_rolling_3,team_xG_rolling_4,team_deep_rolling_4,team_xGA_rolling_4,team_deep_allowed_rolling_4,team_xG_rolling_5,team_deep_rolling_5,team_xGA_rolling_5,team_deep_allowed_rolling_5,team_xG_rolling_13,team_deep_rolling_13,team_xGA_rolling_13,team_deep_allowed_rolling_13,team_xG_rolling_16,team_deep_rolling_16,team_xGA_rolling_16,team_deep_allowed_rolling_16,team_xG_rolling_20,team_deep_rolling_20,team_xGA_rolling_20,team_deep_allowed_rolling_20,opponent_xG_rolling_3,opponent_deep_rolling_3,opponent_xGA_rolling_3,opponent_deep_allowed_rolling_3,opponent_xG_rolling_4,opponent_deep_rolling_4,opponent_xGA_rolling_4,opponent_deep_allowed_rolling_4,opponent_xG_rolling_5,opponent_deep_rolling_5,opponent_xGA_rolling_5,opponent_deep_allowed_rolling_5,opponent_xG_rolling_13,opponent_deep_rolling_13,opponent_xGA_rolling_13,opponent_deep_allowed_rolling_13,opponent_xG_rolling_16,opponent_deep_rolling_16,opponent_xGA_rolling_16,opponent_deep_allowed_rolling_16,opponent_xG_rolling_20,opponent_deep_rolling_20,opponent_xGA_rolling_20,opponent_deep_allowed_rolling_20,season,position,modified
0,0,3,0,1.3,54,0.0,0.0,0.0,0.0,2,0,0,0.3,0.0,2022-08-06,8,3,0,0,0,0,1,0,617143,0,0,2,2.0,1,0,0,0,45,False,0,Cameron Archer,27,0,0,0,0.0,2,BOU,1020,1050,AVL,1075,1130,0.9122812,6.8,1.601816,7.2,0.9122812,6.8,1.601816,7.2,0.9122812,6.8,1.601816,7.2,0.9122812,6.8,1.601816,7.2,0.9122812,6.8,1.601816,7.2,0.9122812,6.8,1.601816,7.2,0.2933296,3.0,2.0566310000000003,12.4,0.2933296,3.0,2.0566310000000003,12.4,0.2933296,3.0,2.0566310000000003,12.4,0.2933296,3.0,2.0566310000000003,12.4,0.2933296,3.0,2.0566310000000003,12.4,0.2933296,3.0,2.0566310000000003,12.4,2022,FWD,
0,0,0,0,0.0,54,0.0,0.0,0.0,0.0,12,0,0,0.0,0.0,2022-08-13,0,8,0,0,0,0,2,0,663763,0,1,2,0.0,0,-6066,33689,39755,45,True,0,Cameron Archer,27,0,0,0,0.0,2,EVE,1100,1090,AVL,1070,1070,0.488895,11.0,0.588341,3.0,0.488895,11.0,0.588341,3.0,0.488895,11.0,0.588341,3.0,0.488895,11.0,0.588341,3.0,0.488895,11.0,0.588341,3.0,0.488895,11.0,0.588341,3.0,0.541983,3.0,1.92315,7.0,0.541983,3.0,1.92315,7.0,0.541983,3.0,1.92315,7.0,0.541983,3.0,1.92315,7.0,0.541983,3.0,1.92315,7.0,0.541983,3.0,1.92315,7.0,2022,FWD,
0,0,0,0,0.0,54,0.0,0.0,0.0,0.0,22,0,0,0.0,0.0,2022-08-20,0,7,0,0,0,0,3,0,661885,0,1,3,0.0,0,-21979,45781,67760,45,False,0,Cameron Archer,27,0,0,0,0.0,2,CRY,1110,1060,AVL,1075,1130,1.5779275,12.0,0.9817055,3.5,1.5779275,12.0,0.9817055,3.5,1.5779275,12.0,0.9817055,3.5,1.5779275,12.0,0.9817055,3.5,1.5779275,12.0,0.9817055,3.5,1.5779275,12.0,0.9817055,3.5,1.425525,5.0,1.835985,16.5,1.425525,5.0,1.835985,16.5,1.425525,5.0,1.835985,16.5,1.425525,5.0,1.835985,16.5,1.425525,5.0,1.835985,16.5,1.425525,5.0,1.835985,16.5,2022,FWD,
0,0,3,0,0.2,54,0.0,0.0,0.0,0.0,32,0,0,0.0,0.2,2022-08-28,1,19,0,0,0,0,4,0,614747,0,1,0,0.0,1,-55495,17032,72527,45,True,0,Cameron Archer,27,0,0,0,0.0,2,WHU,1150,1110,AVL,1070,1070,1.3198943333333333,9.0,1.6249269999999998,5.0,1.3198943333333333,9.0,1.6249269999999998,5.0,1.3198943333333333,9.0,1.6249269999999998,5.0,1.3198943333333333,9.0,1.6249269999999998,5.0,1.3198943333333333,9.0,1.6249269999999998,5.0,1.3198943333333333,9.0,1.6249269999999998,5.0,1.0337206666666667,5.0,2.1285133333333333,5.666666666666667,1.0337206666666667,5.0,2.1285133333333333,5.666666666666667,1.0337206666666667,5.0,2.1285133333333333,5.666666666666667,1.0337206666666667,5.0,2.1285133333333333,5.666666666666667,1.0337206666666667,5.0,2.1285133333333333,5.666666666666667,1.0337206666666667,5.0,2.1285133333333333,5.666666666666667,2022,FWD,
0,0,0,0,0.0,54,0.0,0.0,0.0,0.0,41,0,0,0.0,0.0,2022-08-31,0,1,0,0,0,0,5,0,577553,0,1,2,0.0,0,-44355,16783,61138,45,False,0,Cameron Archer,27,0,0,0,0.0,2,ARS,1250,1240,AVL,1075,1130,1.2584476666666666,6.666666666666667,1.540343,5.0,1.0660595,7.75,1.3023425,4.5,1.0660595,7.75,1.3023425,4.5,1.0660595,7.75,1.3023425,4.5,1.0660595,7.75,1.3023425,4.5,1.0660595,7.75,1.3023425,4.5,2.398593333333334,11.666666666666666,0.6093403333333334,2.333333333333333,2.1579475,12.0,0.7585977500000001,3.75,2.1579475,12.0,0.7585977500000001,3.75,2.1579475,12.0,0.7585977500000001,3.75,2.1579475,12.0,0.7585977500000001,3.75,2.1579475,12.0,0.7585977500000001,3.75,2022,FWD,
0,0,0,0,0.0,54,0.0,0.0,0.0,0.0,51,0,0,0.0,0.0,2022-09-03,0,13,0,0,0,0,6,0,521389,0,1,1,0.0,0,-62427,19351,81778,44,True,0,Cameron Archer,27,0,0,0,0.0,2,MCI,1340,1380,AVL,1070,1070,0.468517,3.333333333333333,2.015223,9.666666666666666,1.01812775,5.75,1.85518475,8.25,0.9122812,6.8,1.601816,7.2,0.9122812,6.8,1.601816,7.2,0.9122812,6.8,1.601816,7.2,0.9122812,6.8,1.601816,7.2,3.298903333333333,13.333333333333334,1.011476,3.6666666666666665,2.8968375,12.75,0.7895935000000001,2.75,2.834948,12.4,0.6809124000000001,2.6,2.834948,12.4,0.6809124000000001,2.6,2.834948,12.4,0.6809124000000001,2.6,2.834948,12.4,0.6809124000000001,2.6,2022,FWD,
0,0,0,0,0.0,54,0.0,0.0,0.0,0.0,71,0,0,0.0,0.0,2022-09-16,0,17,0,0,0,0,8,0,329702,0,0,1,0.0,0,-132231,10625,142856,43,True,0,Cameron Archer,27,0,0,0,0.0,2,SOU,1070,1080,AVL,1070,1070,0.293705,3.0,1.685243,11.0,0.42123575,3.0,1.99177475,10.25,0.8703805999999998,5.0,1.8684338,9.0,0.8067996666666666,6.0,1.655085,8.0,0.8067996666666666,6.0,1.655085,8.0,0.8067996666666666,6.0,1.655085,8.0,1.3360366666666668,8.666666666666666,1.3162266666666664,8.666666666666666,1.312415,7.5,1.047907,7.75,1.331744,6.8,1.2377135999999995,8.0,1.174211,6.833333333333333,1.3009613333333332,8.666666666666666,1.174211,6.833333333333333,1.3009613333333332,8.666666666666666,1.174211,6.833333333333333,1.3009613333333332,8.666666666666666,2022,FWD,
0,0,0,0,0.0,54,0.0,0.0,0.0,0.0,85,0,0,0.0,0.0,2022-10-02,0,24,0,0,0,0,9,0,324566,0,0,0,0.0,0,-23654,18612,42266,43,False,0,Cameron Archer,27,0,0,0,0.0,2,LEE,1070,1130,AVL,1075,1130,0.64007,3.6666666666666665,1.6464806666666665,10.666666666666666,0.5561912499999999,3.75,1.3185077500000002,8.75,0.6057186,3.6,1.6370802000000002,8.6,0.8834925714285714,6.0,1.4498302857142855,7.142857142857143,0.8834925714285714,6.0,1.4498302857142855,7.142857142857143,0.8834925714285714,6.0,1.4498302857142855,7.142857142857143,1.3300833333333333,7.666666666666667,1.843416666666667,4.666666666666667,1.5499899999999998,6.0,1.5556855,5.25,1.6393799999999998,6.6,1.5263604000000002,5.0,1.5143449999999998,6.333333333333333,1.4554986666666665,5.666666666666667,1.5143449999999998,6.333333333333333,1.4554986666666665,5.666666666666667,1.5143449999999998,6.333333333333333,1.4554986666666665,5.666666666666667,2022,FWD,
0,0,3,0,0.8,54,0.0,0.01,0.0,0.05,99,0,0,0.6,1.4,2022-10-10,9,16,0,0,0,0,10,0,321745,0,1,1,4.0,1,-5309,18908,24217,43,False,0,Cameron Archer,27,0,0,0,0.0,2,NFO,1065,1030,AVL,1075,1130,1.173164,6.666666666666667,0.812786,6.666666666666667,0.954165,5.75,1.309517,9.5,0.8242429999999998,5.4,1.1145314000000002,8.2,1.01011225,6.75,1.30592975,7.0,1.01011225,6.75,1.30592975,7.0,1.01011225,6.75,1.30592975,7.0,1.3220166666666666,4.0,1.1681136666666667,6.333333333333333,1.1739505,3.25,1.83548275,8.0,1.0994342,4.8,1.9573322,7.6,1.077876375,3.875,1.895772625,9.625,1.077876375,3.875,1.895772625,9.625,1.077876375,3.875,1.895772625,9.625,2022,FWD,
0,0,0,0,0.0,54,0.0,0.0,0.0,0.0,101,0,0,0.0,0.0,2022-10-16,0,6,0,0,0,0,11,0,320564,0,2,0,0.0,0,-3503,16059,19562,43,True,0,Cameron Archer,27,0,0,0,0.0,2,CHE,1220,1220,AVL,1070,1070,1.2990956666666669,9.0,0.2460913333333333,2.6666666666666665,1.04416975,7.25,0.664926,5.0,0.8947694,6.4,1.0918828,7.6,0.9708983333333332,7.0,1.1854204444444445,6.222222222222222,0.9708983333333332,7.0,1.1854204444444445,6.222222222222222,0.9708983333333332,7.0,1.1854204444444445,6.222222222222222,1.4644376666666667,9.0,0.9593063333333336,2.333333333333333,1.47450325,8.5,1.07969475,2.5,1.5294346,7.4,1.2558018,4.0,1.512783125,7.875,1.32722275,3.25,1.512783125,7.875,1.32722275,3.25,1.512783125,7.875,1.32722275,3.25,2022,FWD,
