assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,gameweek,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,Full_Name,Unique_ID,shots,key_passes,npg,npxG,own_team,opponent_short_name,opponent_attack,opponent_defense,own_short_name,own_attack,own_defense,team_xG_rolling_3,team_deep_rolling_3,team_xGA_rolling_3,team_deep_allowed_rolling_3,team_xG_rolling_4,team_deep_rolling_4,team_xGA_rolling_4,team_deep_allowed_rolling_4,team_xG_rolling_5,team_deep_rolling_5,team_xGA_rolling_5,team_deep_allowed_rolling_5,team_xG_rolling_13,team_deep_rolling_13,team_xGA_rolling_13,team_deep_allowed_rolling_13,team_xG_rolling_16,team_deep_rolling_16,team_xGA_rolling_16,team_deep_allowed_rolling_16,team_xG_rolling_20,team_deep_rolling_20,team_xGA_rolling_20,team_deep_allowed_rolling_20,opponent_xG_rolling_3,opponent_deep_rolling_3,opponent_xGA_rolling_3,opponent_deep_allowed_rolling_3,opponent_xG_rolling_4,opponent_deep_rolling_4,opponent_xGA_rolling_4,opponent_deep_allowed_rolling_4,opponent_xG_rolling_5,opponent_deep_rolling_5,opponent_xGA_rolling_5,opponent_deep_allowed_rolling_5,opponent_xG_rolling_13,opponent_deep_rolling_13,opponent_xGA_rolling_13,opponent_deep_allowed_rolling_13,opponent_xG_rolling_16,opponent_deep_rolling_16,opponent_xGA_rolling_16,opponent_deep_allowed_rolling_16,opponent_xG_rolling_20,opponent_deep_rolling_20,opponent_xGA_rolling_20,opponent_deep_allowed_rolling_20,season,position,modified
0,0,22,0,0.0,482,0.0,0.0,0.0,2.01,7,1,0,5.0,49.8,2023-08-12,90,7,0,0,0,0,1,7,21068,1,1,0,0.0,4,0,0,0,45,True,0,Wes Foderingham,522,0,0,0,0.0,23,CRY,1120,1085,SHU,1045,1020,0.8203258,3.6,2.478762,12.2,0.8203258,3.6,2.478762,12.2,0.8203258,3.6,2.478762,12.2,0.8203258,3.6,2.478762,12.2,0.8203258,3.6,2.478762,12.2,0.8203258,3.6,2.478762,12.2,1.372693333333333,10.0,0.8845503333333333,6.0,1.10618725,8.5,0.95257525,4.75,1.3487258,9.4,1.1585842,4.0,1.254512153846154,7.461538461538462,1.043529846153846,5.384615384615385,1.1607828125,6.3125,1.02611425,5.9375,1.08135485,5.65,1.1988099,6.95,2023,GK,
0,0,15,0,0.0,482,0.0,0.0,0.0,1.36,17,2,0,1.8,17.6,2023-08-18,90,16,0,0,0,0,2,2,31523,1,1,2,0.0,1,3764,5726,1962,45,False,0,Wes Foderingham,522,0,0,0,0.0,23,NFO,1050,1080,SHU,1020,1060,0.422704,2.0,2.27616,9.0,0.422704,2.0,2.27616,9.0,0.422704,2.0,2.27616,9.0,0.422704,2.0,2.27616,9.0,0.422704,2.0,2.27616,9.0,0.422704,2.0,2.27616,9.0,0.8474813333333332,3.333333333333333,0.7802266666666665,10.333333333333334,1.1276035,3.0,0.83496525,10.25,1.2847348,4.0,1.3301642,10.6,1.0824728461538462,4.230769230769231,1.8238953846153847,10.846153846153848,1.0531736875,4.3125,1.887784375,11.0,1.02864465,4.1,1.8820025,10.75,2023,GK,
0,1,25,0,0.0,482,0.0,0.0,0.0,3.52,30,2,0,4.9,49.0,2023-08-27,90,13,0,0,0,0,3,7,28085,1,2,1,0.0,4,-3988,755,4743,45,True,0,Wes Foderingham,522,0,0,0,0.0,23,MCI,1360,1370,SHU,1045,1020,0.486871,3.0,1.823985,7.5,0.486871,3.0,1.823985,7.5,0.486871,3.0,1.823985,7.5,0.486871,3.0,1.823985,7.5,0.486871,3.0,1.823985,7.5,0.486871,3.0,1.823985,7.5,1.6041699999999997,9.666666666666666,0.6690386666666668,7.0,1.68556,9.5,1.030494,6.75,1.589562,10.0,1.0556912,6.8,2.064576153846154,10.692307692307692,0.8204232307692307,4.307692307692308,2.084461875,10.875,0.7685049375,4.1875,2.12765385,10.45,0.84109235,4.2,2023,GK,
0,0,18,0,0.0,482,0.0,0.0,0.0,2.59,40,2,0,2.8,27.6,2023-09-02,90,8,0,0,0,0,4,4,36714,1,2,2,0.0,2,5587,7714,2127,45,True,0,Wes Foderingham,522,0,0,0,0.0,23,EVE,1125,1080,SHU,1045,1020,0.578658,3.0,2.49867,12.333333333333334,0.578658,3.0,2.49867,12.333333333333334,0.578658,3.0,2.49867,12.333333333333334,0.578658,3.0,2.49867,12.333333333333334,0.578658,3.0,2.49867,12.333333333333334,0.578658,3.0,2.49867,12.333333333333334,1.736465,5.333333333333333,2.075693333333333,7.666666666666667,1.5846812500000005,5.0,1.6647909999999997,6.75,1.7616969999999998,5.8,1.5897848,6.6,1.6499271538461535,5.6923076923076925,2.0373685384615383,8.615384615384615,1.6575351875,5.4375,1.946042125,8.3125,1.5803047,5.55,1.95482735,8.2,2023,GK,
0,1,26,0,0.0,482,0.0,0.0,0.0,1.87,48,2,0,4.9,48.8,2023-09-16,90,18,0,0,0,0,5,8,32239,1,1,2,0.0,3,-4916,1070,5986,45,False,1,Wes Foderingham,522,0,0,0,0.0,23,TOT,1110,1230,SHU,1020,1060,0.9627566666666666,4.0,2.6528533333333333,10.333333333333334,0.8277435,3.5,2.55868,10.0,0.8277435,3.5,2.55868,10.0,0.8277435,3.5,2.55868,10.0,0.8277435,3.5,2.55868,10.0,0.8277435,3.5,2.55868,10.0,2.3993466666666667,16.0,1.5318873333333334,8.333333333333334,2.1628,13.75,1.6258054999999998,9.0,2.13687,12.0,1.5389464,8.4,1.7113507692307692,7.076923076923077,1.6935146923076922,8.23076923076923,1.70368,7.3125,1.68674225,8.25,1.59942915,7.05,1.47949435,7.45,2023,GK,
0,0,21,0,0.0,482,0.0,0.0,0.0,3.94,60,8,0,5.6,56.0,2023-09-24,90,15,0,0,0,0,6,7,32419,1,8,0,0.0,0,-685,1447,2132,45,True,0,Wes Foderingham,522,0,0,0,0.0,23,NEW,1210,1355,SHU,1045,1020,1.042629,4.0,2.9152800000000005,15.333333333333334,0.91973125,4.0,2.5294125000000003,13.0,0.8203258,3.6,2.478762,12.2,0.8203258,3.6,2.478762,12.2,0.8203258,3.6,2.478762,12.2,0.8203258,3.6,2.478762,12.2,1.34213,6.666666666666667,0.9374596666666668,6.0,1.0708860000000002,6.25,1.00941475,6.75,1.7211247999999997,6.8,1.1047318000000002,6.6,2.367391076923077,9.23076923076923,1.0833664,5.923076923076923,2.191590625,9.125,1.1812758250000002,6.0625,2.18562095,9.55,1.09089301,6.0,2023,GK,
0,0,22,0,0.0,482,0.0,0.0,0.0,2.14,69,2,0,4.3,43.2,2023-09-30,90,19,0,0,0,0,7,6,31114,1,0,2,0.0,3,-1586,512,2098,45,False,0,Wes Foderingham,522,0,0,0,0.0,23,WHU,1055,1150,SHU,1020,1060,0.9816823333333332,4.666666666666667,3.3353333333333333,11.666666666666666,0.92681975,4.25,3.4635100000000003,14.25,0.8516634,4.2,3.04517,12.6,0.7801701666666666,3.8333333333333335,2.9170016666666663,12.0,0.7801701666666666,3.8333333333333335,2.9170016666666663,12.0,0.7801701666666666,3.8333333333333335,2.9170016666666663,12.0,1.219897333333333,2.6666666666666665,3.4385066666666666,12.666666666666666,1.6530979999999995,3.75,2.922455,15.25,1.6649464000000005,3.6,2.659796,14.0,1.4340022307692306,4.615384615384615,2.3175044615384617,12.076923076923077,1.5224255625,4.75,2.1422868125,11.5,1.4496122,4.4,2.146354,10.85,2023,GK,
0,0,15,0,0.0,482,0.0,0.0,0.0,2.14,76,3,0,2.3,22.8,2023-10-07,90,9,1,0,0,0,8,4,32274,1,1,3,0.0,0,477,2097,1620,45,False,0,Wes Foderingham,522,0,0,0,0.0,23,FUL,1050,1060,SHU,1020,1060,0.7606813333333333,4.666666666666667,3.4882733333333333,16.0,0.964261,4.75,3.3008825,12.75,0.9238552,4.4,3.4103140000000005,14.6,0.7990025714285715,4.0,2.9570771428571425,12.571428571428571,0.7990025714285715,4.0,2.9570771428571425,12.571428571428571,0.7990025714285715,4.0,2.9570771428571425,12.571428571428571,1.0630336666666664,8.333333333333334,1.27134,4.666666666666667,1.16334275,7.25,1.453885,5.5,1.1006376,6.2,1.809284,8.8,1.1936103846153847,7.076923076923077,2.048709923076923,8.692307692307692,1.1847824375,6.375,1.92436425,8.0625,1.1153861,6.25,2.0125054,8.5,2023,GK,
0,0,14,0,0.0,482,0.0,0.0,0.0,1.05,89,2,0,1.6,16.4,2023-10-21,90,14,0,0,0,0,9,3,30460,1,2,1,0.0,2,-2081,526,2607,45,True,0,Wes Foderingham,522,0,0,0,0.0,23,MUN,1210,1230,SHU,1045,1020,0.5810659999999999,3.333333333333333,3.5239500000000006,12.0,0.63346325,3.5,3.182735,14.25,0.8217706,3.8,3.09393,12.0,0.7306033749999999,3.5,2.8707075,12.125,0.7306033749999999,3.5,2.8707075,12.125,0.7306033749999999,3.5,2.8707075,12.125,1.229304333333333,14.0,1.0502280000000002,3.6666666666666665,1.101966,11.75,1.272441,3.75,1.0747946000000002,10.2,1.3998988,5.2,2.038622538461538,12.615384615384617,1.4336284615384614,6.923076923076923,1.9433639375,12.3125,1.47148925,6.375,2.0147850000000003,12.45,1.47612555,6.2,2023,GK,
0,0,10,0,0.0,482,0.0,0.0,0.0,2.78,91,5,0,1.6,15.6,2023-10-28,90,1,0,0,0,0,10,2,30438,1,0,5,0.0,0,-355,1130,1485,45,False,0,Wes Foderingham,522,0,0,0,0.0,23,ARS,1370,1330,SHU,1020,1060,0.8581819999999999,4.0,2.3085066666666667,10.666666666666666,0.7884845,4.25,3.00843,10.75,0.7889185999999999,4.2,2.8385620000000005,12.8,0.8061741111111111,3.888888888888889,2.71417,11.555555555555555,0.8061741111111111,3.888888888888889,2.71417,11.555555555555555,0.8061741111111111,3.888888888888889,2.71417,11.555555555555555,1.839556,9.666666666666666,1.0736313333333332,9.333333333333334,1.965392,8.25,1.3581385000000004,9.25,1.7328346000000003,8.6,1.1431448,8.0,1.739804153846154,10.076923076923077,1.1291950000000002,6.230769230769231,1.76219475,10.8125,1.1816904375,6.3125,1.8640203,10.15,1.3598833,6.75,2023,GK,
