assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,gameweek,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,Full_Name,Unique_ID,shots,key_passes,npg,npxG,own_team,opponent_short_name,opponent_attack,opponent_defense,own_short_name,own_attack,own_defense,team_xG_rolling_3,team_deep_rolling_3,team_xGA_rolling_3,team_deep_allowed_rolling_3,team_xG_rolling_4,team_deep_rolling_4,team_xGA_rolling_4,team_deep_allowed_rolling_4,team_xG_rolling_5,team_deep_rolling_5,team_xGA_rolling_5,team_deep_allowed_rolling_5,team_xG_rolling_13,team_deep_rolling_13,team_xGA_rolling_13,team_deep_allowed_rolling_13,team_xG_rolling_16,team_deep_rolling_16,team_xGA_rolling_16,team_deep_allowed_rolling_16,team_xG_rolling_20,team_deep_rolling_20,team_xGA_rolling_20,team_deep_allowed_rolling_20,opponent_xG_rolling_3,opponent_deep_rolling_3,opponent_xGA_rolling_3,opponent_deep_allowed_rolling_3,opponent_xG_rolling_4,opponent_deep_rolling_4,opponent_xGA_rolling_4,opponent_deep_allowed_rolling_4,opponent_xG_rolling_5,opponent_deep_rolling_5,opponent_xGA_rolling_5,opponent_deep_allowed_rolling_5,opponent_xG_rolling_13,opponent_deep_rolling_13,opponent_xGA_rolling_13,opponent_deep_allowed_rolling_13,opponent_xG_rolling_16,opponent_deep_rolling_16,opponent_xGA_rolling_16,opponent_deep_allowed_rolling_16,opponent_xG_rolling_20,opponent_deep_rolling_20,opponent_xGA_rolling_20,opponent_deep_allowed_rolling_20,season,position,modified
0,0,0,0,0.0,144,0.0,0.0,0.0,0.0,3,0,0,0.0,0.0,2022-08-06T16:30:00Z,0,8,0,0,0,0,1,0,8599,0,1,0,0.0,0,0,0,0,55,False,0,Callum Hudson-Odoi,434,0,0,0,0.0,6,EVE,1070,1040,CHE,1220,1220,1.5417903999999998,7.2,1.5479726,3.8,1.5417903999999998,7.2,1.5479726,3.8,1.5417903999999998,7.2,1.5479726,3.8,1.5417903999999998,7.2,1.5479726,3.8,1.5417903999999998,7.2,1.5479726,3.8,1.5417903999999998,7.2,1.5479726,3.8,1.2355346,5.0,1.767569,7.8,1.2355346,5.0,1.767569,7.8,1.2355346,5.0,1.767569,7.8,1.2355346,5.0,1.767569,7.8,1.2355346,5.0,1.767569,7.8,1.2355346,5.0,1.767569,7.8,2022,MID,
0,0,0,0,0.0,144,0.0,0.0,0.0,0.0,15,0,0,0.0,0.0,2022-08-14T15:30:00Z,0,18,0,0,0,0,2,0,8758,0,2,2,0.0,0,-1770,404,2174,54,True,0,Callum Hudson-Odoi,434,0,0,0,0.0,6,TOT,1210,1230,CHE,1190,1140,1.92315,7.0,0.541983,3.0,1.92315,7.0,0.541983,3.0,1.92315,7.0,0.541983,3.0,1.92315,7.0,0.541983,3.0,1.92315,7.0,0.541983,3.0,1.92315,7.0,0.541983,3.0,1.6172,12.0,0.386546,7.0,1.6172,12.0,0.386546,7.0,1.6172,12.0,0.386546,7.0,1.6172,12.0,0.386546,7.0,1.6172,12.0,0.386546,7.0,1.6172,12.0,0.386546,7.0,2022,MID,
0,0,0,0,0.0,144,0.0,0.0,0.0,0.0,25,0,0,0.0,0.0,2022-08-21T13:00:00Z,0,24,0,0,0,0,3,0,8332,0,0,3,0.0,0,-1087,761,1848,54,False,0,Callum Hudson-Odoi,434,0,0,0,0.0,6,LEE,1070,1130,CHE,1220,1220,1.8813,9.5,1.0645315,2.5,1.8813,9.5,1.0645315,2.5,1.8813,9.5,1.0645315,2.5,1.8813,9.5,1.0645315,2.5,1.8813,9.5,1.0645315,2.5,1.8813,9.5,1.0645315,2.5,1.443055,7.0,1.255125,6.5,1.443055,7.0,1.255125,6.5,1.443055,7.0,1.255125,6.5,1.443055,7.0,1.255125,6.5,1.443055,7.0,1.255125,6.5,1.443055,7.0,1.255125,6.5,2022,MID,
0,0,0,0,0.0,144,0.0,0.0,0.0,0.0,35,0,0,0.0,0.0,2022-08-27T14:00:00Z,0,11,0,0,0,0,4,0,7490,0,1,2,0.0,0,-1271,333,1604,53,True,0,Callum Hudson-Odoi,434,0,0,0,0.0,6,LEI,1110,1120,CHE,1190,1140,1.4850306666666666,8.666666666666666,1.4462576666666669,2.0,1.4850306666666666,8.666666666666666,1.4462576666666669,2.0,1.4850306666666666,8.666666666666666,1.4462576666666669,2.0,1.4850306666666666,8.666666666666666,1.4462576666666669,2.0,1.4850306666666666,8.666666666666666,1.4462576666666669,2.0,1.4850306666666666,8.666666666666666,1.4462576666666669,2.0,0.4631073333333333,5.0,1.7277723333333332,5.666666666666667,0.4631073333333333,5.0,1.7277723333333332,5.666666666666667,0.4631073333333333,5.0,1.7277723333333332,5.666666666666667,0.4631073333333333,5.0,1.7277723333333332,5.666666666666667,0.4631073333333333,5.0,1.7277723333333332,5.666666666666667,0.4631073333333333,5.0,1.7277723333333332,5.666666666666667,2022,MID,
0,0,0,0,0.0,144,0.0,0.0,0.0,0.0,50,0,0,0.0,0.0,2022-08-30T18:45:00Z,0,17,0,0,0,0,5,0,7206,0,1,2,0.0,0,-688,353,1041,53,False,0,Callum Hudson-Odoi,434,0,0,0,0.0,6,SOU,1070,1060,CHE,1220,1220,1.427034,7.333333333333333,1.9190066666666663,4.333333333333333,1.551063,7.25,1.57475075,4.0,1.551063,7.25,1.57475075,4.0,1.551063,7.25,1.57475075,4.0,1.551063,7.25,1.57475075,4.0,1.551063,7.25,1.57475075,4.0,1.3364933333333333,6.333333333333333,1.1944926666666666,8.333333333333334,1.0990065,6.5,1.3001695,9.25,1.0990065,6.5,1.3001695,9.25,1.0990065,6.5,1.3001695,9.25,1.0990065,6.5,1.3001695,9.25,1.0990065,6.5,1.3001695,9.25,2022,MID,
0,0,0,0,0.0,144,0.0,0.0,0.0,0.0,54,0,0,0.0,0.0,2022-09-03T14:00:00Z,0,19,0,0,0,0,6,0,5457,0,1,2,0.0,0,-1767,33,1800,53,True,0,Callum Hudson-Odoi,434,0,0,0,0.0,6,WHU,1150,1110,CHE,1190,1140,1.3154506666666668,5.666666666666667,1.870266666666667,4.666666666666667,1.4464505,7.25,1.79947,4.0,1.5417904,7.2,1.5479726,3.8,1.5417904,7.2,1.5479726,3.8,1.5417904,7.2,1.5479726,3.8,1.5417904,7.2,1.5479726,3.8,0.8752976666666666,4.0,0.95143,4.0,1.17805825,4.75,1.2064975,4.0,0.9916842,4.2,1.482676,5.4,0.9916842,4.2,1.482676,5.4,0.9916842,4.2,1.482676,5.4,0.9916842,4.2,1.482676,5.4,2022,MID,
0,0,0,0,0.0,144,0.0,0.0,0.0,0.0,83,0,0,0.0,0.0,2022-10-01T14:00:00Z,0,7,0,0,0,0,9,0,4311,0,2,1,0.0,0,-275,0,275,53,False,0,Callum Hudson-Odoi,434,0,0,0,0.0,6,CRY,1110,1060,CHE,1220,1220,1.3203976666666666,4.666666666666667,1.6068966666666669,4.666666666666667,1.16342125,5.25,1.7576,3.75,1.2986270000000002,6.6,1.723496,3.4,1.4027141666666667,6.666666666666667,1.5265771666666668,3.333333333333333,1.4027141666666667,6.666666666666667,1.5265771666666668,3.333333333333333,1.4027141666666667,6.666666666666667,1.5265771666666668,3.333333333333333,0.5966446666666667,2.0,2.303366666666667,12.0,1.175326,3.5,1.928482,9.75,1.2691968,3.2,1.9899776,11.8,1.2587256666666666,4.0,1.897649666666667,12.0,1.2587256666666666,4.0,1.897649666666667,12.0,1.2587256666666666,4.0,1.897649666666667,12.0,2022,MID,
0,0,0,0,0.0,144,0.0,0.0,0.0,0.0,94,0,0,0.0,0.0,2022-10-08T14:00:00Z,0,20,0,0,0,0,10,0,4129,0,0,3,0.0,0,-183,0,183,53,True,0,Callum Hudson-Odoi,434,0,0,0,0.0,6,WOL,1100,1080,CHE,1190,1140,1.1556976666666667,7.666666666666667,1.19011,2.0,1.30406325,6.5,1.38264,4.0,1.181749,6.6,1.548054,3.4,1.3816207142857144,7.428571428571429,1.4099047142857144,3.142857142857143,1.3816207142857144,7.428571428571429,1.4099047142857144,3.142857142857143,1.3816207142857144,7.428571428571429,1.4099047142857144,3.142857142857143,0.6624576666666667,7.333333333333333,1.2239733333333331,8.0,0.87995825,9.0,1.00848875,7.75,0.9304626,7.8,1.193515,8.8,0.926875125,6.875,1.176369375,7.375,0.926875125,6.875,1.176369375,7.375,0.926875125,6.875,1.176369375,7.375,2022,MID,
0,0,0,0,0.0,144,0.0,0.0,0.0,0.0,101,0,0,0.0,0.0,2022-10-16T13:00:00Z,0,2,0,0,0,0,11,0,4032,0,2,0,0.0,0,-102,0,102,53,False,0,Callum Hudson-Odoi,434,0,0,0,0.0,6,AVL,1070,1070,CHE,1220,1220,1.4644376666666667,9.0,0.9593063333333336,2.333333333333333,1.47450325,8.5,1.07969475,2.5,1.5294346,7.4,1.2558018,4.0,1.512783125,7.875,1.32722275,3.25,1.512783125,7.875,1.32722275,3.25,1.512783125,7.875,1.32722275,3.25,1.2990956666666669,9.0,0.2460913333333333,2.6666666666666665,1.04416975,7.25,0.664926,5.0,0.8947694,6.4,1.0918828,7.6,0.9708983333333332,7.0,1.1854204444444445,6.222222222222222,0.9708983333333332,7.0,1.1854204444444445,6.222222222222222,0.9708983333333332,7.0,1.1854204444444445,6.222222222222222,2022,MID,
0,0,0,0,0.0,144,0.0,0.0,0.0,0.0,113,0,0,0.0,0.0,2022-10-19T18:30:00Z,0,4,0,0,0,0,12,0,3971,0,0,0,0.0,0,-56,0,56,53,False,0,Callum Hudson-Odoi,434,0,0,0,0.0,6,BRE,1100,1130,CHE,1220,1220,1.6408033333333332,9.333333333333334,1.3012463333333335,4.0,1.40743575,8.0,1.3308347500000002,3.25,1.4268886000000005,7.8,1.3528398,3.2,1.4820772222222225,7.555555555555555,1.4514668888888889,3.555555555555556,1.4820772222222225,7.555555555555555,1.4514668888888889,3.555555555555556,1.4820772222222225,7.555555555555555,1.4514668888888889,3.555555555555556,1.3623400000000003,7.0,1.7870393333333334,9.666666666666666,1.1567825,6.0,1.670332,9.5,1.475126,5.8,1.6954656,9.4,1.5190057,6.0,1.5160414000000002,7.8,1.5190057,6.0,1.5160414000000002,7.8,1.5190057,6.0,1.5160414000000002,7.8,2022,MID,
