assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,modified,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,gameweek,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,Full_Name,Unique_ID,shots,key_passes,npg,npxG,own_team,opponent_short_name,opponent_attack,opponent_defense,own_short_name,own_attack,own_defense,opponent_xG_rolling_4,opponent_deep_rolling_4,opponent_xGA_rolling_4,opponent_deep_allowed_rolling_4,opponent_xG_rolling_16,opponent_deep_rolling_16,opponent_xGA_rolling_16,opponent_deep_allowed_rolling_16,team_xG_rolling_4,team_deep_rolling_4,team_xGA_rolling_4,team_deep_allowed_rolling_4,team_xG_rolling_16,team_deep_rolling_16,team_xGA_rolling_16,team_deep_allowed_rolling_16,season,position
0,0,-1,0,1.8,321,0.1288326978683471,0.0,0.0,0.04,4,0,0,0.8,0.0,2024-08-17,11,False,10,0,0,0,0,1,0,367195,0,2,0,6.0,0,0,0,0,75,False,1,Cody Gakpo,321,0,1,0,0.0,12,IPS,1070,1080,LIV,1360,1360,0.7791942,2.2,2.570232,10.2,0.7791942,2.2,2.570232,10.2,3.2785625,17.75,1.3534697499999997,7.25,2.7049026250000003,15.1875,1.325449,6.25,2024,FWD
0,0,3,0,1.1,321,0.0,0.04,0.0323112271726131,0.0,16,0,0,0.7,2.2,2024-08-25,18,False,4,0,0,0,0,2,0,309876,0,0,2,4.0,1,-88748,17819,106567,74,True,0,Cody Gakpo,321,1,0,0,0.0323112271726131,12,BRE,1100,1350,LIV,1340,1360,1.4547022500000002,5.75,1.8315425,7.5,1.540566375,7.3125,1.71181575,9.3125,3.6875825,16.0,1.2406137499999996,6.5,2.916590625,15.875,1.1685740624999998,6.0625,2024,FWD
0,0,2,0,0.0,321,0.0,0.34,0.5083661675453186,0.87,27,0,0,1.2,1.2,2024-09-01,24,False,14,0,0,0,0,3,0,247819,0,3,0,11.0,1,-72769,15664,88433,73,False,0,Cody Gakpo,321,2,0,0,0.5083661675453186,12,MUN,1140,1110,LIV,1360,1360,1.457335,8.0,1.7021277499999996,7.25,1.674789625,8.0,2.1465819375,12.1875,3.55172,15.75,1.0619109999999998,4.75,2.889805,16.25,1.127699625,5.8125,2024,FWD
0,0,3,0,1.5,321,0.0,0.0,0.0,0.3,36,1,0,0.3,1.2,2024-09-14,29,False,16,0,0,0,0,4,0,207627,0,1,0,0.0,1,-47998,13125,61123,72,True,0,Cody Gakpo,321,0,0,0,0.0,12,NFO,1230,1130,LIV,1340,1360,1.7747775,8.25,1.0359885,4.75,1.7004145,6.3125,1.354372625,7.0,3.6027925000000005,16.25,0.7579909999999997,2.75,2.828208125,16.125,1.11555525,5.5625,2024,FWD
0,0,10,0,30.8,321,0.5401819944381714,0.16,0.0784086212515831,0.55,46,0,0,4.4,7.2,2024-09-21,18,False,3,0,0,0,0,5,0,203266,0,0,3,6.0,1,-9803,13131,22934,72,True,0,Cody Gakpo,321,1,3,0,0.0784086212515831,12,BOU,1140,1210,LIV,1340,1360,2.2346175,6.0,1.656484,10.75,1.99327175,7.25,1.6987580625,9.875,2.48056,12.25,0.7225604999999997,3.5,2.669921875,15.5,1.092619,5.5625,2024,FWD
0,0,3,0,1.2,321,0.0,0.01,0.0,0.01,60,0,0,0.6,1.0,2024-09-28,17,False,20,0,0,0,0,6,0,188387,0,2,1,4.0,1,-17568,7157,24725,72,False,0,Cody Gakpo,321,0,0,0,0.0,12,WOL,1070,1100,LIV,1360,1360,1.33638475,5.5,1.824245,8.5,1.0970878125,4.6875,2.17798,11.0,2.1076225,12.25,1.0043577499999996,4.5,2.739591875,15.5625,1.12376425,5.5,2024,FWD
1,0,30,1,56.3,321,0.634814441204071,0.3,0.0825925841927528,0.64,66,0,0,10.4,36.4,2024-10-05,90,False,7,0,0,0,0,7,0,184193,1,1,0,11.0,4,-8255,9254,17509,71,False,1,Cody Gakpo,321,2,5,0,0.0825925841927528,12,CRY,1130,1110,LIV,1360,1360,1.534932,8.5,2.0223625000000003,7.25,1.6489536875,7.375,1.4871634375,5.9375,1.95724,9.75,1.0772792499999997,4.5,2.730986875,15.6875,1.0847664375,5.3125,2024,FWD
0,0,4,0,13.9,321,0.1521145701408386,0.17,0.0518696680665016,0.63,74,1,0,2.2,1.6,2024-10-20,65,False,6,0,0,0,0,8,0,187727,1,1,2,6.0,2,-831,9783,10614,71,True,0,Cody Gakpo,321,1,1,0,0.0518696680665016,12,CHE,1150,1360,LIV,1340,1360,2.3164765000000003,10.25,1.2923092500000002,7.25,2.1493228125,8.25,1.5122050625,8.3125,1.9495775,10.25,0.8544319999999997,3.75,2.65985125,14.875,1.09540775,5.125,2024,FWD
0,0,6,0,1.9,321,0.0,0.01,0.0,0.23,81,0,0,0.4,2.4,2024-10-27,27,False,1,0,0,0,0,9,0,186802,0,2,2,0.0,1,-2443,4708,7151,71,False,0,Cody Gakpo,321,0,0,0,0.0,12,ARS,1260,1240,LIV,1360,1360,2.832392,10.0,1.6377772500000003,6.75,2.46609175,13.125,1.1543138125,5.1875,2.21326,9.25,1.0418089999999998,4.25,2.641566875,13.875,1.1340385,5.375,2024,FWD
0,3,35,0,16.8,321,0.063719667494297,0.24,0.1145695373415947,1.01,94,1,1,7.4,39.2,2024-11-02,90,False,5,0,0,0,0,10,0,195124,1,1,2,18.0,9,5490,15429,9939,71,True,0,Cody Gakpo,321,3,1,1,0.1145695373415947,12,BHA,1100,1200,LIV,1340,1360,1.592665,7.25,1.9496225,9.25,1.6319534999999998,7.3125,1.58128584375,6.625,1.9422975,8.0,0.9464364999999998,4.25,2.4489975000000004,13.0625,1.1511504375,5.375,2024,FWD
