assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,POS,Full Name,own_team,opponent_short_name,opponent_attack,opponent_defense,own_short_name,own_attack,own_defense,crowds
0,0,0,0,0.0,33,0.0,0.0,0.0,0.0,6,0,0,0.0,0.0,2023-08-12 16:30:00+00:00,0,15,0,0,0,0,1,0,532337,0,1,5,0.0,0,0,0,0,45,False,0,4,Cameron Archer,2,NEW,1050,1160,AVL,1220,1350,1
0,0,-1,0,4.3,33,0.0,0.0,0.0,0.0,11,0,0,0.3,0.0,2023-08-20 13:00:00+00:00,5,9,0,0,0,0,2,0,525180,0,0,4,0.0,0,-29340,13933,43273,45,True,1,4,Cameron Archer,2,EVE,1125,1080,AVL,1140,1180,1
0,0,0,0,0.0,33,0.0,0.0,0.0,0.0,25,0,0,0.0,0.0,2023-08-27 13:00:00+00:00,0,6,0,0,0,0,3,0,479710,0,3,1,0.0,0,-50352,14973,65325,45,False,0,4,Cameron Archer,2,BUR,1050,1040,AVL,1220,1350,1
1,3,32,0,0.8,33,0.0,0.17,0.17,2.49,40,2,1,5.5,30.0,2023-09-02 11:30:00+00:00,74,9,0,0,0,0,4,0,468853,1,2,2,24.0,12,-14423,33757,48180,45,True,0,4,Cameron Archer,17,EVE,1125,1080,SHU,1045,1020,1
0,0,-2,0,14.3,33,0.07,0.07,0.0,1.87,48,2,0,2.5,8.6,2023-09-16 14:00:00+00:00,90,18,0,0,0,0,5,0,605716,1,1,2,2.0,1,120592,168615,48023,45,False,1,4,Cameron Archer,17,TOT,1110,1230,SHU,1020,1060,1
0,0,3,0,12.0,33,0.02,0.02,0.0,3.94,60,8,0,1.9,2.8,2023-09-24 15:30:00+00:00,90,15,0,0,0,0,6,0,642108,1,8,0,4.0,2,35316,84760,49444,45,True,0,4,Cameron Archer,17,NEW,1210,1355,SHU,1045,1020,1
0,0,6,0,24.8,33,0.04,0.2,0.16,1.67,69,2,0,3.7,3.8,2023-09-30 14:00:00+00:00,78,19,0,0,0,0,7,0,718933,1,0,2,8.0,2,71204,134808,63604,45,False,0,4,Cameron Archer,17,WHU,1055,1150,SHU,1020,1060,1
0,0,7,0,22.3,33,0.01,0.01,0.0,1.81,76,2,0,4.4,9.8,2023-10-07 14:00:00+00:00,78,10,0,0,0,0,8,0,821964,1,1,3,12.0,2,101496,226509,125013,45,False,0,4,Cameron Archer,17,FUL,1050,1060,SHU,1020,1060,1
0,0,6,0,12.0,33,0.01,0.22,0.21,1.05,89,2,0,5.8,7.2,2023-10-21 19:00:00+00:00,90,14,0,0,0,0,9,0,878173,1,2,1,39.0,2,52192,99203,47011,45,True,0,4,Cameron Archer,17,MUN,1210,1230,SHU,1045,1020,1
0,0,2,0,0.6,33,0.0,0.0,0.0,1.37,91,2,0,0.1,0.0,2023-10-28 14:00:00+00:00,31,1,0,0,0,0,10,0,947038,0,0,5,0.0,1,66607,132592,65985,45,False,0,4,Cameron Archer,17,ARS,1370,1330,SHU,1020,1060,1
