assists,bonus,bps,clean_sheets,creativity,unique_id,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,gameweek,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,POS,Full Name,own_team,opponent_short_name,opponent_attack,opponent_defense,own_short_name,own_attack,own_defense,crowds,season
0,0,0,0,0.0,515,35,0,0,0.0,0.0,2021-09-13 19:00:00+00:00,0,8,0,0,0,0,4,0,1228,1,3,0.0,0,818,1492,674,60,False,0,3,Maxwel Cornet,5,EVE,1130,1110,BUR,1130,1100,1,2021
0,0,6,0,15.3,515,43,0,0,4.5,10.8,2021-09-18 14:00:00+00:00,33,1,0,0,0,0,5,0,1374,1,0,19.0,1,46,377,331,60,True,0,3,Maxwel Cornet,5,ARS,1210,1220,BUR,1080,1060,1,2021
0,0,17,0,0.9,515,57,1,1,5.6,32.0,2021-09-25 14:00:00+00:00,45,9,0,0,0,0,6,0,2214,2,2,23.0,5,532,911,379,60,False,1,3,Maxwel Cornet,5,LEI,1100,1150,BUR,1130,1100,1,2021
0,0,0,0,0.0,515,62,0,0,0.0,0.0,2021-10-02 14:00:00+00:00,0,15,0,0,0,0,7,0,2917,0,0,0.0,0,625,1593,968,60,True,0,3,Maxwel Cornet,5,NOR,1040,1030,BUR,1080,1060,1,2021
0,0,-2,0,1.1,515,76,1,0,3.2,7.4,2021-10-16 14:00:00+00:00,55,12,0,0,0,0,8,0,2952,0,2,23.0,1,-10,566,576,60,False,0,3,Maxwel Cornet,5,MCI,1340,1340,BUR,1130,1100,1,2021
0,3,42,0,15.0,515,89,2,2,11.1,69.8,2021-10-23 14:00:00+00:00,77,16,0,0,0,0,9,0,4196,2,2,26.0,15,979,1360,381,60,False,0,3,Maxwel Cornet,5,SOU,1090,1120,BUR,1130,1100,1,2021
0,2,29,1,16.0,515,92,0,1,6.1,37.8,2021-10-30 14:00:00+00:00,67,3,0,0,0,0,10,0,41651,1,3,7.0,10,33290,36827,3537,60,True,0,3,Maxwel Cornet,5,BRE,1150,1120,BUR,1080,1060,1,2021
0,0,3,0,11.7,515,104,1,0,4.1,6.4,2021-11-06 15:00:00+00:00,87,6,0,0,0,0,11,0,90137,1,1,23.0,1,45674,54134,8460,60,False,1,3,Maxwel Cornet,5,CHE,1300,1250,BUR,1130,1100,1,2021
0,0,26,0,16.2,515,112,3,1,7.9,44.2,2021-11-20 15:00:00+00:00,83,7,0,0,0,0,12,0,158709,3,3,19.0,7,63121,75802,12681,61,True,0,3,Maxwel Cornet,5,CRY,1160,1160,BUR,1080,1060,1,2021
0,0,2,1,10.2,515,137,0,0,1.3,0.0,2021-12-01 19:30:00+00:00,84,20,0,0,0,0,14,0,252284,0,0,4.0,3,22129,34388,12259,61,False,0,3,Maxwel Cornet,5,WOL,1150,1080,BUR,1130,1100,1,2021
0,0,2,0,4.3,515,145,0,0,3.0,0.0,2021-12-04 15:00:00+00:00,31,14,0,0,0,0,15,0,276838,0,1,26.0,1,23334,42699,19365,61,False,0,3,Maxwel Cornet,5,NEW,1050,1040,BUR,1130,1100,1,2021
0,0,0,0,0.0,515,154,0,0,0.0,0.0,2021-12-12 14:00:00+00:00,0,19,0,0,0,0,16,0,161925,0,0,0.0,0,-109017,1368,110385,61,True,0,3,Maxwel Cornet,5,WHU,1150,1180,BUR,1080,1060,1,2021
0,0,0,0,0.0,515,198,0,0,0.0,0.0,2021-12-30 20:15:00+00:00,0,13,0,0,0,0,20,0,60614,1,3,0.0,0,-7208,173,7381,59,False,0,3,Maxwel Cornet,5,MUN,1170,1190,BUR,1130,1100,1,2021
0,0,17,0,1.5,515,206,2,1,5.7,31.0,2022-01-02 14:00:00+00:00,45,10,0,0,0,0,21,0,53135,1,3,24.0,6,-8211,580,8791,59,False,0,3,Maxwel Cornet,5,LEE,1080,1100,BUR,1130,1100,1,2021
0,0,0,0,0.0,515,221,0,0,0.0,0.0,2022-01-23 14:00:00+00:00,0,1,0,0,0,0,23,0,39799,0,0,0.0,0,-4042,370,4412,59,False,0,3,Maxwel Cornet,5,ARS,1150,1190,BUR,1130,1100,1,2021
0,0,0,1,14.1,515,164,0,0,5.9,5.2,2022-02-05 18:00:00+00:00,90,18,0,0,0,0,23,0,39799,0,0,40.0,3,-4042,370,4412,59,True,0,3,Maxwel Cornet,5,WAT,1040,1070,BUR,1080,1060,1,2021
0,0,3,0,2.3,515,233,1,0,0.9,2.6,2022-02-08 20:00:00+00:00,68,13,0,0,0,0,24,0,51412,1,1,4.0,2,10688,16246,5558,59,True,0,3,Maxwel Cornet,5,MUN,1190,1200,BUR,1080,1060,1,2021
0,0,5,0,17.2,515,242,1,0,5.0,13.4,2022-02-13 14:00:00+00:00,90,11,0,0,0,0,25,0,52373,1,0,19.0,2,1430,6400,4970,59,True,0,3,Maxwel Cornet,5,LIV,1350,1350,BUR,1080,1060,1,2021
0,0,0,0,1.6,515,253,0,0,3.2,4.4,2022-02-19 15:00:00+00:00,54,4,0,0,0,0,26,0,222636,3,0,26.0,1,123761,132249,8488,59,False,0,3,Maxwel Cornet,5,BHA,1160,1100,BUR,1130,1100,1,2021
